date_utc,pi_ma110,pi_ma350x2
2011-05-31,2.475519108868951,2.1901064177645466
2011-06-01,2.553394102282002,2.2491287293434103
2011-06-02,2.6403192443937225,2.3151852525383427
2011-06-03,2.759111528085363,2.4052680989132385
2011-06-04,2.9146316967870862,2.5224605966970377
2011-06-05,3.0540310641029698,2.626775355044553
2011-06-06,3.21035627711259,2.7430250895108492
2011-06-07,3.410412050392006,2.8912716381083525
2011-06-08,3.6625741956997913,3.07765194559251
2011-06-09,3.913849764199326,3.2611651984229604
2011-06-10,4.122006260700502,3.4116270549955092
2011-06-11,4.2470940681572875,3.498877443625645
2011-06-12,4.409385935749602,3.612882150354569
2011-06-13,4.577541677505385,3.730728582509889
2011-06-14,4.74292668205991,3.845909848829739
2011-06-15,4.909368550152433,3.961693265990013
2011-06-16,5.062654230698555,4.066617712762236
2011-06-17,5.193089986670775,4.154506631165746
2011-06-18,5.337057296768131,4.2512265737786645
2011-06-19,5.48706176404663,4.351455261104142
2011-06-20,5.636517799177027,4.451033112797636
2011-06-21,5.785804436936939,4.5499664476516894
2011-06-22,5.935098521693233,4.648261502926039
2011-06-23,6.084734709002692,4.7459244356584325
2011-06-24,6.234310170126002,4.842961323950233
2011-06-25,6.384093465785775,4.939378168227389
2011-06-26,6.523586782464816,5.027860034034182
2011-06-27,6.666705829508059,5.118262293057991
2011-06-28,6.811767408851576,5.209418648504836
2011-06-29,6.955316039555921,5.299323121651146
2011-06-30,7.093201289833668,5.384452689072557
2011-07-01,7.223854820338457,5.464252883772529
2011-07-02,7.354398550694763,5.543319868945427
2011-07-03,7.485602385268085,5.622359685929965
2011-07-04,7.602544338532865,5.69094115778975
2011-07-05,7.711675924560739,5.753599653987222
2011-07-06,7.836805326211951,5.826673627791487
2011-07-07,7.9628893798447775,5.899805642237109
2011-07-08,8.084817647384964,5.969432236567429
2011-07-09,8.207700536301937,6.039137340857949
2011-07-10,8.332601144870763,6.109889590130576
2011-07-11,8.454232001990302,6.178310323492368
2011-07-12,8.57289472831072,6.244565580824611
2011-07-13,8.690904459451563,6.310119488571374
2011-07-14,8.809050446367175,6.37543825244696
2011-07-15,8.925727837408713,6.439214055926763
2011-07-16,9.041863686951418,6.502049219227823
2011-07-17,9.154146523083284,6.561793163713287
2011-07-18,9.269804282622776,6.623398072454845
2011-07-19,9.38723751259208,6.685790332410117
2011-07-20,9.503397157565516,6.746946755048262
2011-07-21,9.619052098483055,6.807349911769929
2011-07-22,9.735417479844251,6.867907984565271
2011-07-23,9.851658185632447,6.928012174302555
2011-07-24,9.971590754790151,6.989582402895268
2011-07-25,10.091570336268767,7.051032164861905
2011-07-26,10.20993098782915,7.111221212773368
2011-07-27,10.328169048686036,7.171062454215267
2011-07-28,10.442958247566095,7.228322915767747
2011-07-29,10.558077669844304,7.285372800103417
2011-07-30,10.673457164018197,7.342255525815044
2011-07-31,10.786995832206552,7.397853109421761
2011-08-01,10.896524951477193,7.45111132251983
2011-08-02,10.998181135085117,7.520506502170829
2011-08-03,11.07284534361919,7.573182827390834
2011-08-04,11.160996970748366,7.634335991665694
2011-08-05,11.239226890583454,7.689562585720966
2011-08-06,11.29207416660085,7.728978412782834
2011-08-07,11.358311643904573,7.777183351659013
2011-08-08,11.417682593607344,7.821242938161478
2011-08-09,11.495703976456003,7.87688579233865
2011-08-10,11.575378879657858,7.933951238780997
2011-08-11,11.647756428422873,7.987518883813978
2011-08-12,11.716442383235663,8.041164559729483
2011-08-13,11.791866171747728,8.097961272555734
2011-08-14,11.875130470227095,8.159348819792937
2011-08-15,11.959453494189692,8.222581542935627
2011-08-16,12.0413344816529,8.285049917603741
