symbol,ts_utc,open,high,low,close,volume_usd
ADAUSDT,2025-01-20 00:00:00+00:00,0.9923,1.1013,0.9601,1.0092,1366575413.7255
ADAUSDT,2025-01-21 00:00:00+00:00,1.0093,1.0284,0.9511,1.0056,734610999.5855
ADAUSDT,2025-01-22 00:00:00+00:00,1.0056,1.0197,0.9754,0.9824,473562584.6293
ADAUSDT,2025-01-23 00:00:00+00:00,0.9824,1.0119,0.951,0.9865,655875498.1285
ADAUSDT,2025-01-24 00:00:00+00:00,0.9865,1.01,0.9628,0.9706,441832829.7152
ADAUSDT,2025-01-25 00:00:00+00:00,0.9706,0.9916,0.9635,0.9762,256918016.9291
ADAUSDT,2025-01-26 00:00:00+00:00,0.9761,1.0002,0.9505,0.9523,306648944.8998
ADAUSDT,2025-01-27 00:00:00+00:00,0.9523,0.9581,0.856,0.934,822876178.3923
ADAUSDT,2025-01-28 00:00:00+00:00,0.934,0.9679,0.9028,0.9161,495448151.2172
ADAUSDT,2025-01-29 00:00:00+00:00,0.916,0.96,0.9013,0.9391,500192127.8834
ADAUSDT,2025-01-30 00:00:00+00:00,0.9391,0.9882,0.9356,0.9591,362923082.9862
ADAUSDT,2025-01-31 00:00:00+00:00,0.9592,0.9834,0.9342,0.9422,472362090.3734
ADAUSDT,2025-02-01 00:00:00+00:00,0.9422,0.957,0.8868,0.8941,353740851.8841
ADAUSDT,2025-02-02 00:00:00+00:00,0.8941,0.9108,0.7501,0.8042,946211896.9208
ADAUSDT,2025-02-03 00:00:00+00:00,0.8042,0.8239,0.5092,0.8116,2090473162.2345
ADAUSDT,2025-02-04 00:00:00+00:00,0.8115,0.8194,0.7147,0.7434,1040038226.1503
ADAUSDT,2025-02-05 00:00:00+00:00,0.7435,0.776,0.7243,0.7319,530657017.5756
ADAUSDT,2025-02-06 00:00:00+00:00,0.7319,0.7656,0.6972,0.7047,561598512.6936
ADAUSDT,2025-02-07 00:00:00+00:00,0.7046,0.7527,0.6897,0.7066,520050917.6444
