symbol,ts_utc,taker_buy_usd,taker_sell_usd
SOL,2021-06-05 00:00:00+00,431116814.749,438220970.816
SOL,2021-06-06 00:00:00+00,347478434.526,340647814.489
SOL,2021-06-07 00:00:00+00,261691144.532,263202744.422
SOL,2021-06-08 00:00:00+00,432833415.246,434466757.402
SOL,2021-06-09 00:00:00+00,570178830.267,564176907.928
SOL,2021-06-10 00:00:00+00,306981106.197,315869790.171
SOL,2021-06-11 00:00:00+00,269085387.494,278938387.264
SOL,2021-06-12 00:00:00+00,280771118.014,281352485.712
SOL,2021-06-13 00:00:00+00,228424119.584,226224404.227
SOL,2021-06-14 00:00:00+00,234465065.877,242706658.791
SOL,2021-06-15 00:00:00+00,226874743.542,242561509.263
SOL,2021-06-16 00:00:00+00,301218140.63,316348622.439
SOL,2021-06-17 00:00:00+00,205858572.552,234102008.569
SOL,2021-06-18 00:00:00+00,195251403.757,217105512.265
SOL,2021-06-19 00:00:00+00,149952268.568,148052763.875
SOL,2021-06-20 00:00:00+00,232991775.292,246117631.531
SOL,2021-06-21 00:00:00+00,359431156.985,378696076.022
SOL,2021-06-22 00:00:00+00,575870423.963,572759272.807
SOL,2021-06-23 00:00:00+00,364073857.409,362384171.674
SOL,2021-06-24 00:00:00+00,351425444.937,343353746.434
SOL,2021-06-25 00:00:00+00,361000093.453,356334843.396
SOL,2021-06-26 00:00:00+00,349703455.56,346742786.305
SOL,2021-06-27 00:00:00+00,279612246.363,263911371.567
SOL,2021-06-28 00:00:00+00,236855313.499,224368951.75
SOL,2021-06-29 00:00:00+00,235774282.376,241814083.153
SOL,2021-06-30 00:00:00+00,225792711.467,243417256.834
SOL,2021-07-01 00:00:00+00,294155950.056,291689941.168
SOL,2021-07-02 00:00:00+00,221367030.241,233046324.017
SOL,2021-07-03 00:00:00+00,172207447.6947712,177257745.4275759
SOL,2021-07-04 00:00:00+00,120942427.75471017,119383293.33785012
SOL,2021-07-05 00:00:00+00,123862872.674476,139882428.7915271
SOL,2021-07-06 00:00:00+00,141158341.12654874,143114181.8196404
SOL,2021-07-07 00:00:00+00,173603595.26281926,171690933.3025924
SOL,2021-07-08 00:00:00+00,260464603.8184113,270836934.2895774
SOL,2021-07-09 00:00:00+00,149888232.74311838,157444517.99593177
SOL,2021-07-10 00:00:00+00,115829917.06493144,118676451.43556643
SOL,2021-07-11 00:00:00+00,118547413.94472364,124457549.88116106
SOL,2021-07-12 00:00:00+00,88496679.71947983,98819465.02859072
SOL,2021-07-13 00:00:00+00,118167861.83262306,124677806.21277511
SOL,2021-07-14 00:00:00+00,157623696.07122585,160806205.1408164
SOL,2021-07-15 00:00:00+00,139933433.04759195,146092581.35293278
SOL,2021-07-16 00:00:00+00,130104958.37084258,137201222.93272164
SOL,2021-07-17 00:00:00+00,122389378.06858587,130769605.8139521
SOL,2021-07-18 00:00:00+00,93040344.9486595,97632153.79720221
SOL,2021-07-19 00:00:00+00,112539981.07046093,122059556.42280877
SOL,2021-07-20 00:00:00+00,147823175.5775,155512983.54
SOL,2021-07-21 00:00:00+00,164068317.8745,151901451.6515
SOL,2021-07-22 00:00:00+00,143520345.0915,147141251.102
SOL,2021-07-23 00:00:00+00,99939888.3575,110588388.9925
SOL,2021-07-24 00:00:00+00,105581981.888,110323551.1485
SOL,2021-07-25 00:00:00+00,107683653.498,120682702.6825
SOL,2021-07-26 00:00:00+00,157529587.8945,164478477.6385
SOL,2021-07-27 00:00:00+00,144188094.853,156227595.7815
SOL,2021-07-28 00:00:00+00,105331699.4125,114350231.236
SOL,2021-07-29 00:00:00+00,92713657.095,96821105.712
SOL,2021-07-30 00:00:00+00,345020886.8015,354706812.587
SOL,2021-07-31 00:00:00+00,227045382.3665,228444468.312
SOL,2021-08-01 00:00:00+00,184275151.601,211291747.7385
SOL,2021-08-02 00:00:00+00,126998096.268,143482189.2175
SOL,2021-08-03 00:00:00+00,179743202.204,193159221.6365
SOL,2021-08-04 00:00:00+00,134556646.351,147783610.6455
SOL,2021-08-05 00:00:00+00,214129594.7095,230547215.361
SOL,2021-08-06 00:00:00+00,189196812.39,207166615.0265
SOL,2021-08-07 00:00:00+00,173420724.2475,192681928.8875
SOL,2021-08-08 00:00:00+00,113585013.779,131133816.6475
SOL,2021-08-09 00:00:00+00,143989237.653,159182576.128
SOL,2021-08-10 00:00:00+00,169188780.2465,186330889.585
SOL,2021-08-11 00:00:00+00,147773454.9365,159484739.986
SOL,2021-08-12 00:00:00+00,142317172.0595,160181415.4255
SOL,2021-08-13 00:00:00+00,142955710.728,150601162.301
SOL,2021-08-14 00:00:00+00,95258518.509,110634741.6935
SOL,2021-08-15 00:00:00+00,460194393.196,453533906.7385
SOL,2021-08-16 00:00:00+00,2159820680.0775,2159214241.639
SOL,2021-08-17 00:00:00+00,2192786587.9005,2260840116.7945
SOL,2021-08-18 00:00:00+00,2425866854.3595,2464687478.518
SOL,2021-08-19 00:00:00+00,1158627145.6535,1266196189.772
SOL,2021-08-20 00:00:00+00,797160305.3935,855068182.1985
SOL,2021-08-21 00:00:00+00,723280962.7585,823304055.855
SOL,2021-08-22 00:00:00+00,450650181.045,498209844.3675
SOL,2021-08-23 00:00:00+00,485950335.225,543022717.7675
SOL,2021-08-24 00:00:00+00,869269163.8085,995688978.5125
SOL,2021-08-25 00:00:00+00,551942477.7275,612476250.443
SOL,2021-08-26 00:00:00+00,1119604162.284,1175385262.47
SOL,2021-08-27 00:00:00+00,1446920753.4945,1451535064.1685
SOL,2021-08-28 00:00:00+00,1236334955.5615,1270581306.428
SOL,2021-08-29 00:00:00+00,819816347.305,883414045.091
SOL,2021-08-30 00:00:00+00,2372650934.751,2428734044.4045
SOL,2021-08-31 00:00:00+00,3915145415.102,4141537273.5725
SOL,2021-09-01 00:00:00+00,1901420618.7505,2042604169.056
SOL,2021-09-02 00:00:00+00,2434166865.36,2634468617.889
SOL,2021-09-03 00:00:00+00,3901678037.9655,4133542739.772
SOL,2021-09-04 00:00:00+00,2041446974.989,2290875212.2215
SOL,2021-09-05 00:00:00+00,1315918619.2305,1484964913.915
SOL,2021-09-06 00:00:00+00,2629783969.129,2834555346.0275
SOL,2021-09-07 00:00:00+00,9983234442.1525,10616086586.7325
SOL,2021-09-08 00:00:00+00,5752565405.531,6067325320.497
SOL,2021-09-09 00:00:00+00,5744715061.7215,6088058978.064
SOL,2021-09-10 00:00:00+00,3734091871.4515,4038950106.707
SOL,2021-09-11 00:00:00+00,2725601566.942,2923105120.029
SOL,2021-09-12 00:00:00+00,1474053634.335,1620367529.47
SOL,2021-09-13 00:00:00+00,2992695869.0515,3270521968.2315
SOL,2021-09-14 00:00:00+00,2764176789.873,3004738328.5195
SOL,2021-09-15 00:00:00+00,2211796585.744,2390532548.0745
SOL,2021-09-16 00:00:00+00,1706908703.0115,1920276377.921
SOL,2021-09-17 00:00:00+00,2566308305.699,2864877108.739
SOL,2021-09-18 00:00:00+00,2804114237.1445,2958632901.1365
SOL,2021-09-19 00:00:00+00,1887891545.749,2078876171.4865
SOL,2021-09-20 00:00:00+00,3338108405.7945,3599852734.518
SOL,2021-09-21 00:00:00+00,3305909992.414,3517712702.487
SOL,2021-09-22 00:00:00+00,2726682194.863,2771585352.0405
SOL,2021-09-23 00:00:00+00,2047765124.5,2142806251.72
SOL,2021-09-24 00:00:00+00,2305084334.32,2415575558.27
SOL,2021-09-25 00:00:00+00,1141839944.36,1212007432.61
SOL,2021-09-26 00:00:00+00,1551983770.82,1624107300.01
SOL,2021-09-27 00:00:00+00,1769817274.47,1852153644.47
SOL,2021-09-28 00:00:00+00,1335762865.11,1439750275.71
SOL,2021-09-29 00:00:00+00,1218848437.17,1259651653.61
SOL,2021-09-30 00:00:00+00,1160579773.83,1188569018.39
SOL,2021-10-01 00:00:00+00,2131882582.8,2199948805.92
SOL,2021-10-02 00:00:00+00,1797658735.46,1940732384.38
SOL,2021-10-03 00:00:00+00,1741809746.57,1886317188.15
SOL,2021-10-04 00:00:00+00,1615786136.85,1738481367.09
SOL,2021-10-05 00:00:00+00,1129091279.72,1218472588.72
SOL,2021-10-06 00:00:00+00,1411765806.79,1584892251.14
SOL,2021-10-07 00:00:00+00,1166271674.86,1290531409.33
SOL,2021-10-08 00:00:00+00,1308357029.23,1430639618.0
SOL,2021-10-09 00:00:00+00,678952611.27,758612286.9
SOL,2021-10-10 00:00:00+00,760452035.43,875638798.1
SOL,2021-10-11 00:00:00+00,945858668.18,1005604378.95
SOL,2021-10-12 00:00:00+00,1385151564.89,1498744357.31
SOL,2021-10-13 00:00:00+00,903253689.41,958036123.31
SOL,2021-10-14 00:00:00+00,805506989.79,874761713.0
SOL,2021-10-15 00:00:00+00,1849742550.01,1967712048.68
SOL,2021-10-16 00:00:00+00,662771851.35,750316012.57
SOL,2021-10-17 00:00:00+00,1146567185.72,1250043344.35
SOL,2021-10-18 00:00:00+00,689665519.93,750914969.88
SOL,2021-10-19 00:00:00+00,528575999.28,595274097.29
SOL,2021-10-20 00:00:00+00,1510654480.88,1598500090.65
SOL,2021-10-21 00:00:00+00,4026394192.08,4237193042.62
SOL,2021-10-22 00:00:00+00,4463292559.56,4652565915.92
SOL,2021-10-23 00:00:00+00,1948155514.9,2094500168.54
SOL,2021-10-24 00:00:00+00,1740860710.39,1872995815.94
SOL,2021-10-25 00:00:00+00,2537599479.13,2665710525.34
SOL,2021-10-26 00:00:00+00,1596078477.02,1761661545.57
SOL,2021-10-27 00:00:00+00,2192943324.98,2445061143.98
SOL,2021-10-28 00:00:00+00,1417981181.32,1491413377.02
SOL,2021-10-29 00:00:00+00,1011252250.65,1094555809.64
SOL,2021-10-30 00:00:00+00,652718102.31,714508664.45
SOL,2021-10-31 00:00:00+00,969542405.34,1016386794.37
SOL,2021-11-01 00:00:00+00,1380044628.13,1448856522.61
SOL,2021-11-02 00:00:00+00,1212272442.21,1229076503.62
SOL,2021-11-03 00:00:00+00,2624820355.65,2655065496.9965
SOL,2021-11-04 00:00:00+00,2093907623.5235,2158803752.2035
SOL,2021-11-05 00:00:00+00,1165371103.016,1228130996.415
SOL,2021-11-06 00:00:00+00,1808658818.2605,1827800652.5
SOL,2021-11-07 00:00:00+00,1075790861.8755,1114144613.9005
SOL,2021-11-08 00:00:00+00,1160058021.4505,1300544787.6145
SOL,2021-11-09 00:00:00+00,872938467.115,991605717.828
SOL,2021-11-10 00:00:00+00,1481509875.1185,1670702901.1915
SOL,2021-11-11 00:00:00+00,1156790729.563,1250906577.4135
SOL,2021-11-12 00:00:00+00,1276584351.913,1389931096.9995
SOL,2021-11-13 00:00:00+00,928864844.9605,994071636.3665
SOL,2021-11-14 00:00:00+00,757438190.2865,813205859.14
SOL,2021-11-15 00:00:00+00,1098749200.854,1164760736.841
SOL,2021-11-16 00:00:00+00,1541884557.9895,1681834398.369
SOL,2021-11-17 00:00:00+00,1242022894.881,1281152793.343
SOL,2021-11-18 00:00:00+00,1693499934.719,1851538820.4225
SOL,2021-11-19 00:00:00+00,1447374289.791,1484766169.6495
SOL,2021-11-20 00:00:00+00,853339271.8755,903345448.4545
SOL,2021-11-21 00:00:00+00,1074754156.387,1112695625.4685
SOL,2021-11-22 00:00:00+00,1658228481.7505,1739163793.9095
SOL,2021-11-23 00:00:00+00,1021411644.2975,1036387580.5105
SOL,2021-11-24 00:00:00+00,1035001842.751,1097111278.2265
SOL,2021-11-25 00:00:00+00,1048514778.818,1123170559.6715
SOL,2021-11-26 00:00:00+00,1269748806.231,1407905549.964
SOL,2021-11-27 00:00:00+00,572039071.905,598934927.0385
SOL,2021-11-28 00:00:00+00,842773558.3145,876678438.424
SOL,2021-11-29 00:00:00+00,851500114.759,844804470.0025
SOL,2021-11-30 00:00:00+00,1248726600.9075,1311481521.697
SOL,2021-12-01 00:00:00+00,1415130602.1645,1440130776.8175
SOL,2021-12-02 00:00:00+00,1941058816.228,1976949054.6565
SOL,2021-12-03 00:00:00+00,2061876148.338,2144004660.719
SOL,2021-12-04 00:00:00+00,2490694630.8159,2654520609.2663
SOL,2021-12-05 00:00:00+00,1380218885.032,1434504528.7335
SOL,2021-12-06 00:00:00+00,1491905123.9165,1521287302.3155
SOL,2021-12-07 00:00:00+00,869560829.825,914533437.032
SOL,2021-12-08 00:00:00+00,788690661.6445,826887134.2005
SOL,2021-12-09 00:00:00+00,744846371.373,820411733.9505
SOL,2021-12-10 00:00:00+00,876961403.7375,939262002.7595
SOL,2021-12-11 00:00:00+00,709602298.233,737017359.9475
SOL,2021-12-12 00:00:00+00,527031030.1585,537296810.2795
SOL,2021-12-13 00:00:00+00,960604847.656,1051592841.0125
SOL,2021-12-14 00:00:00+00,908231817.8655,911108304.7915
SOL,2021-12-15 00:00:00+00,1390706132.7895,1389148667.726
SOL,2021-12-16 00:00:00+00,1112666887.7485,1108105753.162
SOL,2021-12-17 00:00:00+00,1067305287.9395,1099043004.731
SOL,2021-12-18 00:00:00+00,594311132.067,592103681.715
SOL,2021-12-19 00:00:00+00,666273468.712,688894738.6315
SOL,2021-12-20 00:00:00+00,693512909.281,719414243.1295
SOL,2021-12-21 00:00:00+00,649921522.001,657795203.1945
SOL,2021-12-22 00:00:00+00,650871568.825,687089334.157
SOL,2021-12-23 00:00:00+00,799447220.841,830289123.1305
SOL,2021-12-24 00:00:00+00,865562335.339,933371357.4375
SOL,2021-12-25 00:00:00+00,493995699.417,517438744.971
SOL,2021-12-26 00:00:00+00,733645455.6075,757648396.582
SOL,2021-12-27 00:00:00+00,649807325.0975,693597041.7585
SOL,2021-12-28 00:00:00+00,1107140012.0545,1184502340.9935
SOL,2021-12-29 00:00:00+00,786709478.3935,836681268.853
SOL,2021-12-30 00:00:00+00,521641498.5015,536486956.724
SOL,2021-12-31 00:00:00+00,531672447.524,566095747.8295
XRP,2021-01-01 00:00:00+00,587934407.50452,577080347.99095
XRP,2021-01-02 00:00:00+00,421110071.51544,429469777.51694
XRP,2021-01-03 00:00:00+00,389467308.55563,383140440.15954
XRP,2021-01-04 00:00:00+00,632348616.40222,646988041.50274
XRP,2021-01-05 00:00:00+00,434507079.62943,452884214.93112
XRP,2021-01-06 00:00:00+00,484297102.27949,486299160.39152
XRP,2021-01-07 00:00:00+00,1345191200.70897,1345709374.24123
XRP,2021-01-08 00:00:00+00,1519043612.37905,1596464247.32269
XRP,2021-01-09 00:00:00+00,573571821.21808,591429685.08377
XRP,2021-01-10 00:00:00+00,723428908.0468,774609212.31341
XRP,2021-01-11 00:00:00+00,864580060.48055,901130792.80221
XRP,2021-01-12 00:00:00+00,521773166.98149,528980744.15558
XRP,2021-01-13 00:00:00+00,324132575.43055,322400637.85763
XRP,2021-01-14 00:00:00+00,308931915.24474,313618738.30253
XRP,2021-01-15 00:00:00+00,254858214.47623,266719815.83249
XRP,2021-01-16 00:00:00+00,292165873.29445,294636258.44978
XRP,2021-01-17 00:00:00+00,195762655.34819,207541081.52142
XRP,2021-01-18 00:00:00+00,183640957.22151,177066327.67234
XRP,2021-01-19 00:00:00+00,433144345.5399,437894606.39488
XRP,2021-01-20 00:00:00+00,359575255.67132,387384315.16019
XRP,2021-01-21 00:00:00+00,330503229.55421,342049941.23089
XRP,2021-01-22 00:00:00+00,324406307.39907,333862655.76936
XRP,2021-01-23 00:00:00+00,192003530.49499,195088719.04049
XRP,2021-01-24 00:00:00+00,118562060.18139,114791792.86857
XRP,2021-01-25 00:00:00+00,157037335.85015,156996531.06889
XRP,2021-01-26 00:00:00+00,152051249.71357,166701235.6773
XRP,2021-01-27 00:00:00+00,159383948.92164,165228047.82971
XRP,2021-01-28 00:00:00+00,147188940.53831,152043406.58517
XRP,2021-01-29 00:00:00+00,627234461.71484,621812132.70816
XRP,2021-01-30 00:00:00+00,1021501974.96903,1037008666.24511
XRP,2021-01-31 00:00:00+00,4842973390.33967,4992018786.81691
XRP,2021-02-01 00:00:00+00,6940487228.77025,7277932371.89311
XRP,2021-02-02 00:00:00+00,2219965532.75338,2267758916.42531
XRP,2021-02-03 00:00:00+00,729816423.82065,747180155.55879
XRP,2021-02-04 00:00:00+00,925772054.35448,953925051.73071
XRP,2021-02-05 00:00:00+00,1504165647.20489,1556451343.53948
XRP,2021-02-06 00:00:00+00,594511255.4651,626315147.72787
XRP,2021-02-07 00:00:00+00,664328870.76075,752369723.11277
XRP,2021-02-08 00:00:00+00,663435225.79014,670730598.17542
XRP,2021-02-09 00:00:00+00,734931794.27848,799265075.0781
XRP,2021-02-10 00:00:00+00,1420325496.51271,1529250008.99375
XRP,2021-02-11 00:00:00+00,861662830.51757,887668503.52721
XRP,2021-02-12 00:00:00+00,1353934719.33512,1426735629.76913
XRP,2021-02-13 00:00:00+00,1819511719.64564,1932927825.71222
XRP,2021-02-14 00:00:00+00,1083159209.39498,1165819627.63575
XRP,2021-02-15 00:00:00+00,1182745006.97612,1272585290.47528
XRP,2021-02-16 00:00:00+00,1095402258.54145,1149128112.68469
XRP,2021-02-17 00:00:00+00,850353298.64094,869527681.11246
XRP,2021-02-18 00:00:00+00,542710476.83101,583981480.39444
XRP,2021-02-19 00:00:00+00,818168064.68143,855175558.59326
XRP,2021-02-20 00:00:00+00,869464249.62585,999604905.72144
XRP,2021-02-21 00:00:00+00,699799129.92625,731817555.79133
XRP,2021-02-22 00:00:00+00,2687128416.79276,2807823539.96311
XRP,2021-02-23 00:00:00+00,1927105172.64569,2031435247.16717
XRP,2021-02-24 00:00:00+00,630270130.26585,656083376.62387
XRP,2021-02-25 00:00:00+00,425184369.38087,436026466.74625
XRP,2021-02-26 00:00:00+00,522071578.61715,520916940.22555
XRP,2021-02-27 00:00:00+00,360188471.9395,368600877.18058
XRP,2021-02-28 00:00:00+00,415418882.59441,437199253.72167
XRP,2021-03-01 00:00:00+00,321234618.13916,318550923.37035
XRP,2021-03-02 00:00:00+00,321560254.55161,333122829.33127
XRP,2021-03-03 00:00:00+00,338075849.70035,355936947.10094
XRP,2021-03-04 00:00:00+00,788067522.792,814189774.00061
XRP,2021-03-05 00:00:00+00,424083137.59021,461492542.28718
XRP,2021-03-06 00:00:00+00,274983742.81283,291030151.92889
XRP,2021-03-07 00:00:00+00,191757797.19419,210269559.24476
XRP,2021-03-08 00:00:00+00,440792542.35298,460343702.83003
XRP,2021-03-09 00:00:00+00,287755562.44367,306734194.38283
XRP,2021-03-10 00:00:00+00,381545430.04418,432906679.1752
XRP,2021-03-11 00:00:00+00,320364686.97879,357764450.48849
XRP,2021-03-12 00:00:00+00,405924183.82104,432047698.86136
XRP,2021-03-13 00:00:00+00,335454005.31852,340083158.75163
XRP,2021-03-14 00:00:00+00,238106973.81082,257995883.47577
XRP,2021-03-15 00:00:00+00,321826371.03086,351444844.34253
XRP,2021-03-16 00:00:00+00,972382229.27312,1010736544.94695
XRP,2021-03-17 00:00:00+00,449814855.11751,462610328.93718
XRP,2021-03-18 00:00:00+00,394441727.51705,419640519.35907
XRP,2021-03-19 00:00:00+00,208442304.72813,243028019.74495
XRP,2021-03-20 00:00:00+00,969990858.40498,986834810.0862
XRP,2021-03-21 00:00:00+00,812917855.54387,861139826.08429
XRP,2021-03-22 00:00:00+00,1757719540.81711,1821324666.30233
XRP,2021-03-23 00:00:00+00,1226424105.47224,1285329678.84706
XRP,2021-03-24 00:00:00+00,858610296.44069,979374403.14244
XRP,2021-03-25 00:00:00+00,878249875.78043,902267383.14634
XRP,2021-03-26 00:00:00+00,732306857.3916,748892538.12782
XRP,2021-03-27 00:00:00+00,457898542.02685,499244543.8508
XRP,2021-03-28 00:00:00+00,319023716.97437,342872207.99529
XRP,2021-03-29 00:00:00+00,428343387.5117,448947714.25286
XRP,2021-03-30 00:00:00+00,507256699.8628,538118619.24976
XRP,2021-03-31 00:00:00+00,697700773.78842,740186605.63949
XRP,2021-04-01 00:00:00+00,669554881.46843,729991458.25833
XRP,2021-04-02 00:00:00+00,815670812.94809,839482555.88336
XRP,2021-04-03 00:00:00+00,1159225260.53719,1288072685.78795
XRP,2021-04-04 00:00:00+00,418477384.42776,449424250.64094
XRP,2021-04-05 00:00:00+00,2333185537.09796,2339023094.39661
XRP,2021-04-06 00:00:00+00,7868156960.80246,8078647325.35351
XRP,2021-04-07 00:00:00+00,6578810600.55963,6925201940.87117
XRP,2021-04-08 00:00:00+00,2779760412.21326,2868655803.01731
XRP,2021-04-09 00:00:00+00,2387357634.4848,2536332191.933786
XRP,2021-04-10 00:00:00+00,4654245930.72345,4766532087.17679
XRP,2021-04-11 00:00:00+00,7532493037.16374,8028114244.36066
XRP,2021-04-12 00:00:00+00,3224667688.11466,3495959048.39794
XRP,2021-04-13 00:00:00+00,6329348599.01541,6533171352.01197
XRP,2021-04-14 00:00:00+00,11305102800.31957,12193542381.8224
XRP,2021-04-15 00:00:00+00,5440328838.31328,5840266027.24781
XRP,2021-04-16 00:00:00+00,6720813820.58424,7374913837.56829
XRP,2021-04-17 00:00:00+00,5024278511.18838,5459051676.62575
XRP,2021-04-18 00:00:00+00,5964884374.215716,6448363979.09641
XRP,2021-04-19 00:00:00+00,5116099264.93722,5327631525.99202
XRP,2021-04-20 00:00:00+00,4694119181.943,4760817530.55762
XRP,2021-04-21 00:00:00+00,3931318689.60106,4061939205.33801
XRP,2021-04-22 00:00:00+00,3339561644.56724,3513332619.14438
XRP,2021-04-23 00:00:00+00,8868774821.01735,9247388486.72071
XRP,2021-04-24 00:00:00+00,3479043606.57013,3571694569.22299
XRP,2021-04-25 00:00:00+00,2477992142.829,2481984433.5391
XRP,2021-04-26 00:00:00+00,4539802408.66144,4662415977.00597
XRP,2021-04-27 00:00:00+00,5920479245.25369,6089070459.09683
XRP,2021-04-28 00:00:00+00,3801389953.75562,4045096794.48376
XRP,2021-04-29 00:00:00+00,3204986017.9696,3294721469.91478
XRP,2021-04-30 00:00:00+00,4674422431.74883,4887276506.86995
XRP,2021-05-01 00:00:00+00,2594027327.57622,2842522402.91656
XRP,2021-05-02 00:00:00+00,3164137267.3299,3369173883.16617
XRP,2021-05-03 00:00:00+00,2338945700.50114,2669910196.40839
XRP,2021-05-04 00:00:00+00,4065189703.36532,4581220929.33764
XRP,2021-05-05 00:00:00+00,4092638912.73017,4279087911.82988
XRP,2021-05-06 00:00:00+00,4561561452.85269,4927060898.7738
XRP,2021-05-07 00:00:00+00,4231041374.87603,4677588481.39269
XRP,2021-05-08 00:00:00+00,2072815199.88697,2390151266.12127
XRP,2021-05-09 00:00:00+00,2264966071.95828,2594013319.58059
XRP,2021-05-10 00:00:00+00,2456456378.42654,2638454165.12977
XRP,2021-05-11 00:00:00+00,2225870550.49201,2418602353.55374
XRP,2021-05-12 00:00:00+00,2203104958.95525,2426079558.94589
XRP,2021-05-13 00:00:00+00,3314505737.82333,3554823453.13677
XRP,2021-05-14 00:00:00+00,2540863010.06497,2630031502.41292
XRP,2021-05-15 00:00:00+00,3089524918.50099,3229508008.0374
XRP,2021-05-16 00:00:00+00,6151742958.71177,6588082075.29908
XRP,2021-05-17 00:00:00+00,4675321278.20379,4979331584.06557
XRP,2021-05-18 00:00:00+00,5113534008.895893,5438384920.859487
XRP,2021-05-19 00:00:00+00,6729307946.48972,7145920847.019552
XRP,2021-05-20 00:00:00+00,4022465264.9114294,4184469330.6812005
XRP,2021-05-21 00:00:00+00,3532970261.1295958,3713679580.1344423
XRP,2021-05-22 00:00:00+00,2739609037.095388,2812933330.243525
XRP,2021-05-23 00:00:00+00,3722015797.186497,3829573170.9838824
XRP,2021-05-24 00:00:00+00,2767402752.297941,2748317253.0413837
XRP,2021-05-25 00:00:00+00,3158568076.7805333,3260058501.447355
XRP,2021-05-26 00:00:00+00,2359626979.11164,2442405415.185843
XRP,2021-05-27 00:00:00+00,2147252046.8067222,2251723481.880962
XRP,2021-05-28 00:00:00+00,2584569021.37888,2705395512.2565193
XRP,2021-05-29 00:00:00+00,2168264595.2575626,2226994591.494716
XRP,2021-05-30 00:00:00+00,1977559656.612905,1978189484.9366522
XRP,2021-05-31 00:00:00+00,3110534424.2165437,3185636746.438465
XRP,2021-06-01 00:00:00+00,2843037026.4769616,3057956207.631591
XRP,2021-06-02 00:00:00+00,1679147977.7796159,1748069948.7564785
XRP,2021-06-03 00:00:00+00,1591364988.524444,1672996447.146046
XRP,2021-06-04 00:00:00+00,2214498545.0058894,2390409742.2879395
XRP,2021-06-05 00:00:00+00,1703389890.4826715,1820116738.587343
XRP,2021-06-06 00:00:00+00,1099855486.1324167,1124371991.3397539
XRP,2021-06-07 00:00:00+00,1035957481.1817133,1101322146.6110601
XRP,2021-06-08 00:00:00+00,1583873500.8621824,1554638591.083703
XRP,2021-06-09 00:00:00+00,2026742004.4694223,2022767735.3064811
XRP,2021-06-10 00:00:00+00,1447674431.8039584,1501468524.6465676
XRP,2021-06-11 00:00:00+00,1113236744.0381322,1135627668.139522
XRP,2021-06-12 00:00:00+00,1110835092.1942227,1157244026.900302
XRP,2021-06-13 00:00:00+00,1013306171.4698329,988793833.8175222
XRP,2021-06-14 00:00:00+00,1196404771.6724956,1251755130.6905441
XRP,2021-06-15 00:00:00+00,1028013659.674517,1075243702.1157842
XRP,2021-06-16 00:00:00+00,990091109.721281,1060851865.7537823
XRP,2021-06-17 00:00:00+00,835775499.215417,859960618.2793555
XRP,2021-06-18 00:00:00+00,995519514.4144721,1098108816.136002
XRP,2021-06-19 00:00:00+00,756078754.4550636,801701167.0541294
XRP,2021-06-20 00:00:00+00,1405102831.3148592,1465662618.726664
XRP,2021-06-21 00:00:00+00,2358549625.688923,2510085759.9884677
XRP,2021-06-22 00:00:00+00,2773740118.9794664,2840753412.9943185
XRP,2021-06-23 00:00:00+00,1581234249.1279123,1574915887.1263895
XRP,2021-06-24 00:00:00+00,1546454484.1597462,1505511011.0621958
XRP,2021-06-25 00:00:00+00,1718222929.0263298,1771447033.0762925
XRP,2021-06-26 00:00:00+00,1529822417.6356146,1554086722.2425604
XRP,2021-06-27 00:00:00+00,970012123.2078215,975508338.9183472
XRP,2021-06-28 00:00:00+00,1054685573.8400638,1079421075.3573925
XRP,2021-06-29 00:00:00+00,1566497463.4751003,1544390812.5685365
XRP,2021-06-30 00:00:00+00,1478170563.1082518,1560843656.903125
XRP,2021-07-01 00:00:00+00,1187395636.6084166,1248037139.453009
XRP,2021-07-02 00:00:00+00,930035644.0003597,956241308.8668547
XRP,2021-07-03 00:00:00+00,771100332.8354037,747226094.6244936
XRP,2021-07-04 00:00:00+00,727055467.8010715,743516091.2191257
XRP,2021-07-05 00:00:00+00,949788018.6030691,1056185017.1432073
XRP,2021-07-06 00:00:00+00,810076453.1393719,823506778.4257966
XRP,2021-07-07 00:00:00+00,595229261.0477415,600195425.2300572
XRP,2021-07-08 00:00:00+00,900714607.1008644,950438399.6525891
XRP,2021-07-09 00:00:00+00,861609452.8662069,870662380.9006714
XRP,2021-07-10 00:00:00+00,594294033.3195007,628479779.8694416
XRP,2021-07-11 00:00:00+00,506951922.2137129,499888747.10675055
XRP,2021-07-12 00:00:00+00,736758155.0639788,763270812.9799572
XRP,2021-07-13 00:00:00+00,760849036.8368341,797577575.8182062
XRP,2021-07-14 00:00:00+00,884251179.1757649,917218940.0543792
XRP,2021-07-15 00:00:00+00,654608918.3980461,682682368.0271121
XRP,2021-07-16 00:00:00+00,800385022.0414509,819703198.5997932
XRP,2021-07-17 00:00:00+00,687792321.9252144,743239436.9572423
XRP,2021-07-18 00:00:00+00,558515328.3244867,564994000.7235812
XRP,2021-07-19 00:00:00+00,665525826.3215082,706713812.1847404
XRP,2021-07-20 00:00:00+00,945414011.26405,999726605.55436
XRP,2021-07-21 00:00:00+00,689128845.00302,676139565.27918
XRP,2021-07-22 00:00:00+00,1024205177.72782,1029325243.43381
XRP,2021-07-23 00:00:00+00,669172487.46361,704471017.71436
XRP,2021-07-24 00:00:00+00,611625363.63303,621022201.65078
