symbol,ts_utc,borrow_ir
ADA,2024-01-16 00:00:00+00,0.02025200000000000000
ADA,2024-01-17 00:00:00+00,0.01977000000000000000
ADA,2024-01-18 00:00:00+00,0.01886800000000000000
ADA,2024-01-19 00:00:00+00,0.01946400000000000000
ADA,2024-01-20 00:00:00+00,0.01864300000000000000
ADA,2024-01-21 00:00:00+00,0.01869100000000000000
ADA,2024-01-22 00:00:00+00,0.01811800000000000000
ADA,2024-01-23 00:00:00+00,0.01935800000000000000
ADA,2024-01-24 00:00:00+00,0.01970000000000000000
ADA,2024-01-25 00:00:00+00,0.01911300000000000000
ADA,2024-01-26 00:00:00+00,0.01973200000000000000
ADA,2024-01-27 00:00:00+00,0.01971700000000000000
ADA,2024-01-28 00:00:00+00,0.01982400000000000000
ADA,2024-01-29 00:00:00+00,0.01961400000000000000
ADA,2024-01-30 00:00:00+00,0.01815800000000000000
ADA,2024-01-31 00:00:00+00,0.01912400000000000000
ADA,2024-02-01 00:00:00+00,0.01849200000000000000
ADA,2024-02-02 00:00:00+00,0.01889200000000000000
ADA,2024-02-03 00:00:00+00,0.01773400000000000000
ADA,2024-02-04 00:00:00+00,0.01777200000000000000
ADA,2024-02-05 00:00:00+00,0.01874900000000000000
ADA,2024-02-06 00:00:00+00,0.01894400000000000000
ADA,2024-02-07 00:00:00+00,0.01873800000000000000
ADA,2024-02-08 00:00:00+00,0.01856700000000000000
ADA,2024-02-09 00:00:00+00,0.01725600000000000000
ADA,2024-02-10 00:00:00+00,0.01785200000000000000
ADA,2024-02-11 00:00:00+00,0.01718800000000000000
ADA,2024-02-12 00:00:00+00,0.01791600000000000000
ADA,2024-02-13 00:00:00+00,0.01741000000000000000
ADA,2024-02-14 00:00:00+00,0.01861100000000000000
ADA,2024-02-15 00:00:00+00,0.01855600000000000000
ADA,2024-02-16 00:00:00+00,0.01702600000000000000
ADA,2024-02-17 00:00:00+00,0.01757700000000000000
ADA,2024-02-18 00:00:00+00,0.01744300000000000000
ADA,2024-02-19 00:00:00+00,0.01771800000000000000
ADA,2024-02-20 00:00:00+00,0.01740700000000000000
ADA,2024-02-21 00:00:00+00,0.01755200000000000000
ADA,2024-02-22 00:00:00+00,0.01824100000000000000
ADA,2024-02-23 00:00:00+00,0.01810300000000000000
ADA,2024-02-24 00:00:00+00,0.01675600000000000000
ADA,2024-02-25 00:00:00+00,0.01818100000000000000
ADA,2024-02-26 00:00:00+00,0.01768000000000000000
ADA,2024-02-27 00:00:00+00,0.01840700000000000000
ADA,2024-02-28 00:00:00+00,0.01814800000000000000
ADA,2024-02-29 00:00:00+00,0.01897800000000000000
ADA,2024-03-01 00:00:00+00,0.01506200000000000000
ADA,2024-03-02 00:00:00+00,0.01456400000000000000
ADA,2024-03-03 00:00:00+00,0.01380300000000000000
ADA,2024-03-04 00:00:00+00,0.01455200000000000000
ADA,2024-03-05 00:00:00+00,0.01435900000000000000
ADA,2024-03-06 00:00:00+00,0.01441600000000000000
ADA,2024-03-07 00:00:00+00,0.01430600000000000000
ADA,2024-03-08 00:00:00+00,0.01413400000000000000
ADA,2024-03-09 00:00:00+00,0.01463200000000000000
ADA,2024-03-10 00:00:00+00,0.01387600000000000000
ADA,2024-03-11 00:00:00+00,0.01422600000000000000
ADA,2024-03-12 00:00:00+00,0.01400300000000000000
ADA,2024-03-13 00:00:00+00,0.01437400000000000000
ADA,2024-03-14 00:00:00+00,0.01409800000000000000
ADA,2024-03-15 00:00:00+00,0.01408600000000000000
ADA,2024-03-16 00:00:00+00,0.01390000000000000000
ADA,2024-03-17 00:00:00+00,0.01370400000000000000
ADA,2024-03-18 00:00:00+00,0.01373900000000000000
ADA,2024-03-19 00:00:00+00,0.01388500000000000000
ADA,2024-03-20 00:00:00+00,0.01397800000000000000
ADA,2024-03-21 00:00:00+00,0.01482200000000000000
ADA,2024-03-22 00:00:00+00,0.01470600000000000000
ADA,2024-03-23 00:00:00+00,0.01486700000000000000
ADA,2024-03-24 00:00:00+00,0.01450800000000000000
ADA,2024-03-25 00:00:00+00,0.01429400000000000000
ADA,2024-03-26 00:00:00+00,0.01529900000000000000
ADA,2024-03-27 00:00:00+00,0.01425700000000000000
ADA,2024-03-28 00:00:00+00,0.01424500000000000000
ADA,2024-03-29 00:00:00+00,0.01445400000000000000
ADA,2024-03-30 00:00:00+00,0.01398400000000000000
ADA,2024-03-31 00:00:00+00,0.01453900000000000000
ADA,2024-04-01 00:00:00+00,0.01404400000000000000
ADA,2024-04-02 00:00:00+00,0.01419900000000000000
ADA,2024-04-03 00:00:00+00,0.01432600000000000000
ADA,2024-04-04 00:00:00+00,0.01400300000000000000
ADA,2024-04-05 00:00:00+00,0.01449500000000000000
ADA,2024-04-06 00:00:00+00,0.01432400000000000000
ADA,2024-04-07 00:00:00+00,0.01400700000000000000
ADA,2024-04-08 00:00:00+00,0.01404500000000000000
ADA,2024-04-09 00:00:00+00,0.01384100000000000000
ADA,2024-04-10 00:00:00+00,0.01448600000000000000
ADA,2024-04-11 00:00:00+00,0.01405100000000000000
ADA,2024-04-12 00:00:00+00,0.01438900000000000000
ADA,2024-04-13 00:00:00+00,0.01487000000000000000
ADA,2024-04-14 00:00:00+00,0.01527300000000000000
ADA,2024-04-15 00:00:00+00,0.01462200000000000000
ADA,2024-04-16 00:00:00+00,0.01521500000000000000
ADA,2024-04-17 00:00:00+00,0.01509800000000000000
ADA,2024-04-18 00:00:00+00,0.01445600000000000000
ADA,2024-04-19 00:00:00+00,0.01450600000000000000
ADA,2024-04-20 00:00:00+00,0.01458800000000000000
ADA,2024-04-21 00:00:00+00,0.01449400000000000000
ADA,2024-04-22 00:00:00+00,0.01461700000000000000
ADA,2024-04-23 00:00:00+00,0.01465000000000000000
ADA,2024-04-24 00:00:00+00,0.01478700000000000000
ADA,2024-04-25 00:00:00+00,0.01484100000000000000
ADA,2024-04-26 00:00:00+00,0.01515800000000000000
ADA,2024-04-27 00:00:00+00,0.01469400000000000000
ADA,2024-04-28 00:00:00+00,0.01437500000000000000
ADA,2024-04-29 00:00:00+00,0.01464200000000000000
ADA,2024-04-30 00:00:00+00,0.01460700000000000000
ADA,2024-05-01 00:00:00+00,0.01475000000000000000
ADA,2024-05-02 00:00:00+00,0.01465700000000000000
ADA,2024-05-03 00:00:00+00,0.01443900000000000000
ADA,2024-05-04 00:00:00+00,0.01452800000000000000
ADA,2024-05-05 00:00:00+00,0.01449300000000000000
ADA,2024-05-06 00:00:00+00,0.01407800000000000000
ADA,2024-05-07 00:00:00+00,0.01452000000000000000
ADA,2024-05-08 00:00:00+00,0.01405600000000000000
ADA,2024-05-09 00:00:00+00,0.01391800000000000000
ADA,2024-05-10 00:00:00+00,0.01419800000000000000
ADA,2024-05-11 00:00:00+00,0.01423400000000000000
ADA,2024-05-12 00:00:00+00,0.01430000000000000000
ADA,2024-05-13 00:00:00+00,0.01455200000000000000
ADA,2024-05-14 00:00:00+00,0.01417900000000000000
ADA,2024-05-15 00:00:00+00,0.01418500000000000000
ADA,2024-05-16 00:00:00+00,0.01412100000000000000
ADA,2024-05-17 00:00:00+00,0.01428900000000000000
ADA,2024-05-18 00:00:00+00,0.01456800000000000000
ADA,2024-05-19 00:00:00+00,0.01484400000000000000
ADA,2024-05-20 00:00:00+00,0.01482100000000000000
ADA,2024-05-21 00:00:00+00,0.01446800000000000000
ADA,2024-05-22 00:00:00+00,0.01424400000000000000
ADA,2024-05-23 00:00:00+00,0.01435800000000000000
ADA,2024-05-24 00:00:00+00,0.01475100000000000000
ADA,2024-05-25 00:00:00+00,0.01209500000000000000
ADA,2024-05-26 00:00:00+00,0.01226100000000000000
ADA,2024-05-27 00:00:00+00,0.01248700000000000000
ADA,2024-05-28 00:00:00+00,0.01271200000000000000
ADA,2024-05-29 00:00:00+00,0.01305800000000000000
ADA,2024-05-30 00:00:00+00,0.01341700000000000000
ADA,2024-05-31 00:00:00+00,0.01284800000000000000
ADA,2024-06-01 00:00:00+00,0.01278200000000000000
ADA,2024-06-02 00:00:00+00,0.01292600000000000000
ADA,2024-06-03 00:00:00+00,0.01257600000000000000
ADA,2024-06-04 00:00:00+00,0.01298100000000000000
ADA,2024-06-05 00:00:00+00,0.01281600000000000000
ADA,2024-06-06 00:00:00+00,0.01254300000000000000
ADA,2024-06-07 00:00:00+00,0.01292300000000000000
ADA,2024-06-08 00:00:00+00,0.01275500000000000000
ADA,2024-06-09 00:00:00+00,0.01233000000000000000
ADA,2024-06-10 00:00:00+00,0.01323700000000000000
ADA,2024-06-11 00:00:00+00,0.01317300000000000000
ADA,2024-06-12 00:00:00+00,0.01298100000000000000
ADA,2024-06-13 00:00:00+00,0.01328000000000000000
ADA,2024-06-14 00:00:00+00,0.01280600000000000000
ADA,2024-06-15 00:00:00+00,0.01251000000000000000
ADA,2024-06-16 00:00:00+00,0.01251700000000000000
ADA,2024-06-17 00:00:00+00,0.01277300000000000000
ADA,2024-06-18 00:00:00+00,0.01292800000000000000
ADA,2024-06-19 00:00:00+00,0.01251600000000000000
ADA,2024-06-20 00:00:00+00,0.01269800000000000000
ADA,2024-06-21 00:00:00+00,0.01287300000000000000
ADA,2024-06-22 00:00:00+00,0.01275500000000000000
ADA,2024-06-23 00:00:00+00,0.01302900000000000000
ADA,2024-06-24 00:00:00+00,0.01283800000000000000
ADA,2024-06-25 00:00:00+00,0.01222000000000000000
ADA,2024-06-26 00:00:00+00,0.01209900000000000000
ADA,2024-06-27 00:00:00+00,0.01183200000000000000
ADA,2024-06-28 00:00:00+00,0.01223800000000000000
ADA,2024-06-29 00:00:00+00,0.01222600000000000000
ADA,2024-06-30 00:00:00+00,0.01203100000000000000
ADA,2024-07-01 00:00:00+00,0.01232600000000000000
ADA,2024-07-02 00:00:00+00,0.01216000000000000000
ADA,2024-07-03 00:00:00+00,0.01258200000000000000
ADA,2024-07-04 00:00:00+00,0.01187800000000000000
ADA,2024-07-05 00:00:00+00,0.01196700000000000000
ADA,2024-07-06 00:00:00+00,0.01222300000000000000
ADA,2024-07-07 00:00:00+00,0.01276000000000000000
ADA,2024-07-08 00:00:00+00,0.01216700000000000000
ADA,2024-07-09 00:00:00+00,0.01250200000000000000
ADA,2024-07-10 00:00:00+00,0.01173900000000000000
ADA,2024-07-11 00:00:00+00,0.01254200000000000000
ADA,2024-07-12 00:00:00+00,0.01200700000000000000
ADA,2024-07-13 00:00:00+00,0.01234500000000000000
ADA,2024-07-14 00:00:00+00,0.01220200000000000000
ADA,2024-07-15 00:00:00+00,0.01232500000000000000
ADA,2024-07-16 00:00:00+00,0.01196700000000000000
ADA,2024-07-17 00:00:00+00,0.01215200000000000000
ADA,2024-07-18 00:00:00+00,0.01176100000000000000
ADA,2024-07-19 00:00:00+00,0.01155100000000000000
ADA,2024-07-20 00:00:00+00,0.01147500000000000000
ADA,2024-07-21 00:00:00+00,0.01200500000000000000
ADA,2024-07-22 00:00:00+00,0.01168800000000000000
ADA,2024-07-23 00:00:00+00,0.01207600000000000000
ADA,2024-07-24 00:00:00+00,0.01255800000000000000
ADA,2024-07-25 00:00:00+00,0.01210900000000000000
ADA,2024-07-26 00:00:00+00,0.01234400000000000000
ADA,2024-07-27 00:00:00+00,0.01208700000000000000
ADA,2024-07-28 00:00:00+00,0.01219500000000000000
ADA,2024-07-29 00:00:00+00,0.01224300000000000000
ADA,2024-07-30 00:00:00+00,0.01163800000000000000
ADA,2024-07-31 00:00:00+00,0.01224100000000000000
ADA,2024-08-01 00:00:00+00,0.01229000000000000000
ADA,2024-08-02 00:00:00+00,0.01236000000000000000
ADA,2024-08-03 00:00:00+00,0.01232900000000000000
ADA,2024-08-04 00:00:00+00,0.01262500000000000000
ADA,2024-08-05 00:00:00+00,0.01240100000000000000
ADA,2024-08-06 00:00:00+00,0.01209100000000000000
ADA,2024-08-07 00:00:00+00,0.01232800000000000000
ADA,2024-08-08 00:00:00+00,0.01219400000000000000
ADA,2024-08-09 00:00:00+00,0.01168000000000000000
ADA,2024-08-10 00:00:00+00,0.01208000000000000000
ADA,2024-08-11 00:00:00+00,0.01201900000000000000
ADA,2024-08-12 00:00:00+00,0.01194800000000000000
ADA,2024-08-13 00:00:00+00,0.01248000000000000000
ADA,2024-08-14 00:00:00+00,0.01198200000000000000
ADA,2024-08-15 00:00:00+00,0.01234900000000000000
ADA,2024-08-16 00:00:00+00,0.01250900000000000000
ADA,2024-08-17 00:00:00+00,0.01251900000000000000
ADA,2024-08-18 00:00:00+00,0.01237500000000000000
ADA,2024-08-19 00:00:00+00,0.01225600000000000000
ADA,2024-08-20 00:00:00+00,0.01266800000000000000
ADA,2024-08-21 00:00:00+00,0.01231500000000000000
ADA,2024-08-22 00:00:00+00,0.01283500000000000000
ADA,2024-08-23 00:00:00+00,0.01226700000000000000
ADA,2024-08-24 00:00:00+00,0.01256500000000000000
ADA,2024-08-25 00:00:00+00,0.01246700000000000000
ADA,2024-08-26 00:00:00+00,0.01219700000000000000
ADA,2024-08-27 00:00:00+00,0.01201600000000000000
ADA,2024-08-28 00:00:00+00,0.01288700000000000000
ADA,2024-08-29 00:00:00+00,0.01263400000000000000
ADA,2024-08-30 00:00:00+00,0.01251300000000000000
ADA,2024-08-31 00:00:00+00,0.01171100000000000000
ADA,2024-09-01 00:00:00+00,0.01208200000000000000
ADA,2024-09-02 00:00:00+00,0.01163500000000000000
ADA,2024-09-03 00:00:00+00,0.01232500000000000000
ADA,2024-09-04 00:00:00+00,0.01191600000000000000
ADA,2024-09-05 00:00:00+00,0.01226400000000000000
ADA,2024-09-06 00:00:00+00,0.01236700000000000000
ADA,2024-09-07 00:00:00+00,0.01237400000000000000
ADA,2024-09-08 00:00:00+00,0.01135600000000000000
ADA,2024-09-09 00:00:00+00,0.01167600000000000000
ADA,2024-09-10 00:00:00+00,0.01180700000000000000
ADA,2024-09-11 00:00:00+00,0.01179000000000000000
ADA,2024-09-12 00:00:00+00,0.01282200000000000000
ADA,2024-09-13 00:00:00+00,0.01192500000000000000
ADA,2024-09-14 00:00:00+00,0.01142200000000000000
ADA,2024-09-15 00:00:00+00,0.01169800000000000000
ADA,2024-09-16 00:00:00+00,0.01187000000000000000
ADA,2024-09-17 00:00:00+00,0.01238600000000000000
ADA,2024-09-18 00:00:00+00,0.01203600000000000000
ADA,2024-09-19 00:00:00+00,0.01247000000000000000
ADA,2024-09-20 00:00:00+00,0.01211400000000000000
ADA,2024-09-21 00:00:00+00,0.01285600000000000000
ADA,2024-09-22 00:00:00+00,0.01374200000000000000
ADA,2024-09-23 00:00:00+00,0.01155900000000000000
ADA,2024-09-24 00:00:00+00,0.01234000000000000000
ADA,2024-09-25 00:00:00+00,0.01252400000000000000
ADA,2024-09-26 00:00:00+00,0.01205000000000000000
ADA,2024-09-27 00:00:00+00,0.01288700000000000000
ADA,2024-09-28 00:00:00+00,0.01146500000000000000
ADA,2024-09-29 00:00:00+00,0.01228600000000000000
ADA,2024-09-30 00:00:00+00,0.01236500000000000000
ADA,2024-10-01 00:00:00+00,0.01240300000000000000
ADA,2024-10-02 00:00:00+00,0.01243300000000000000
ADA,2024-10-03 00:00:00+00,0.01160300000000000000
ADA,2024-10-04 00:00:00+00,0.01121800000000000000
ADA,2024-10-05 00:00:00+00,0.01254500000000000000
ADA,2024-10-06 00:00:00+00,0.01172400000000000000
ADA,2024-10-07 00:00:00+00,0.01187700000000000000
ADA,2024-10-08 00:00:00+00,0.01227800000000000000
ADA,2024-10-09 00:00:00+00,0.01212800000000000000
ADA,2024-10-10 00:00:00+00,0.01209300000000000000
ADA,2024-10-11 00:00:00+00,0.01213200000000000000
ADA,2024-10-12 00:00:00+00,0.01323200000000000000
ADA,2024-10-13 00:00:00+00,0.01260400000000000000
ADA,2024-10-14 00:00:00+00,0.01191000000000000000
ADA,2024-10-15 00:00:00+00,0.01196000000000000000
ADA,2024-10-16 00:00:00+00,0.01207100000000000000
ADA,2024-10-17 00:00:00+00,0.01325700000000000000
ADA,2024-10-18 00:00:00+00,0.01248700000000000000
ADA,2024-10-19 00:00:00+00,0.01197400000000000000
ADA,2024-10-20 00:00:00+00,0.01141900000000000000
ADA,2024-10-21 00:00:00+00,0.01172500000000000000
ADA,2024-10-22 00:00:00+00,0.01231000000000000000
ADA,2024-10-23 00:00:00+00,0.01235200000000000000
ADA,2024-10-24 00:00:00+00,0.01174700000000000000
ADA,2024-10-25 00:00:00+00,0.01143300000000000000
ADA,2024-10-26 00:00:00+00,0.01214500000000000000
ADA,2024-10-27 00:00:00+00,0.01278200000000000000
ADA,2024-10-28 00:00:00+00,0.01212500000000000000
ADA,2024-10-29 00:00:00+00,0.01282900000000000000
ADA,2024-10-30 00:00:00+00,0.01190400000000000000
ADA,2024-10-31 00:00:00+00,0.01165700000000000000
ADA,2024-11-01 00:00:00+00,0.01275100000000000000
ADA,2024-11-02 00:00:00+00,0.01143400000000000000
ADA,2024-11-03 00:00:00+00,0.01186100000000000000
ADA,2024-11-04 00:00:00+00,0.01187700000000000000
ADA,2024-11-05 00:00:00+00,0.01223200000000000000
ADA,2024-11-06 00:00:00+00,0.01368300000000000000
ADA,2024-11-07 00:00:00+00,0.01335500000000000000
ADA,2024-11-08 00:00:00+00,0.01313500000000000000
ADA,2024-11-09 00:00:00+00,0.01305400000000000000
ADA,2024-11-10 00:00:00+00,0.01317000000000000000
ADA,2024-11-11 00:00:00+00,0.01455200000000000000
ADA,2024-11-12 00:00:00+00,0.01283400000000000000
ADA,2024-11-13 00:00:00+00,0.01272700000000000000
ADA,2024-11-14 00:00:00+00,0.01236200000000000000
ADA,2024-11-15 00:00:00+00,0.01223500000000000000
ADA,2024-11-16 00:00:00+00,0.01405400000000000000
ADA,2024-11-17 00:00:00+00,0.01324500000000000000
ADA,2024-11-18 00:00:00+00,0.01309200000000000000
ADA,2024-11-19 00:00:00+00,0.01230900000000000000
ADA,2024-11-20 00:00:00+00,0.01308400000000000000
ADA,2024-11-21 00:00:00+00,0.01291100000000000000
ADA,2024-11-22 00:00:00+00,0.01309600000000000000
ADA,2024-11-23 00:00:00+00,0.01273600000000000000
ADA,2024-11-24 00:00:00+00,0.01386600000000000000
ADA,2024-11-25 00:00:00+00,0.01285700000000000000
ADA,2024-11-26 00:00:00+00,0.01279300000000000000
ADA,2024-11-27 00:00:00+00,0.01274700000000000000
ADA,2024-11-28 00:00:00+00,0.01297000000000000000
ADA,2024-11-29 00:00:00+00,0.01321100000000000000
ADA,2024-11-30 00:00:00+00,0.01306400000000000000
ADA,2024-12-01 00:00:00+00,0.01248300000000000000
ADA,2024-12-02 00:00:00+00,0.01273400000000000000
ADA,2024-12-03 00:00:00+00,0.01314400000000000000
ADA,2024-12-04 00:00:00+00,0.01253000000000000000
ADA,2024-12-05 00:00:00+00,0.01280200000000000000
ADA,2024-12-06 00:00:00+00,0.01279900000000000000
ADA,2024-12-07 00:00:00+00,0.01272900000000000000
ADA,2024-12-08 00:00:00+00,0.01240900000000000000
ADA,2024-12-09 00:00:00+00,0.01315900000000000000
ADA,2024-12-10 00:00:00+00,0.01296200000000000000
ADA,2024-12-11 00:00:00+00,0.01358400000000000000
ADA,2024-12-12 00:00:00+00,0.01247600000000000000
ADA,2024-12-13 00:00:00+00,0.01378400000000000000
ADA,2024-12-14 00:00:00+00,0.01191800000000000000
ADA,2024-12-15 00:00:00+00,0.01181500000000000000
ADA,2024-12-16 00:00:00+00,0.01411900000000000000
ADA,2024-12-17 00:00:00+00,0.01320800000000000000
ADA,2024-12-18 00:00:00+00,0.01320500000000000000
ADA,2024-12-19 00:00:00+00,0.01314400000000000000
ADA,2024-12-20 00:00:00+00,0.01223300000000000000
ADA,2024-12-21 00:00:00+00,0.01298300000000000000
ADA,2024-12-22 00:00:00+00,0.01280300000000000000
ADA,2024-12-23 00:00:00+00,0.01239300000000000000
ADA,2024-12-24 00:00:00+00,0.01271200000000000000
ADA,2024-12-25 00:00:00+00,0.01351900000000000000
ADA,2024-12-26 00:00:00+00,0.01309600000000000000
ADA,2024-12-27 00:00:00+00,0.01249300000000000000
ADA,2024-12-28 00:00:00+00,0.01265900000000000000
ADA,2024-12-29 00:00:00+00,0.01212800000000000000
ADA,2024-12-30 00:00:00+00,0.01223100000000000000
ADA,2024-12-31 00:00:00+00,0.01382900000000000000
BNB,2024-01-01 00:00:00+00,0.41095200000000000000
BNB,2024-01-02 00:00:00+00,0.41095200000000000000
BNB,2024-01-03 00:00:00+00,0.41095200000000000000
BNB,2024-01-04 00:00:00+00,0.41095200000000000000
BNB,2024-01-05 00:00:00+00,0.41095200000000000000
BNB,2024-01-06 00:00:00+00,0.41095200000000000000
BNB,2024-01-07 00:00:00+00,0.41095200000000000000
BNB,2024-01-08 00:00:00+00,0.41095200000000000000
BNB,2024-01-09 00:00:00+00,0.41095200000000000000
BNB,2024-01-10 00:00:00+00,0.41095200000000000000
BNB,2024-01-11 00:00:00+00,0.41095200000000000000
BNB,2024-01-12 00:00:00+00,0.41095200000000000000
BNB,2024-01-13 00:00:00+00,0.41095200000000000000
BNB,2024-01-14 00:00:00+00,0.41095200000000000000
BNB,2024-01-15 00:00:00+00,0.41095200000000000000
BNB,2024-01-16 00:00:00+00,0.41095200000000000000
BNB,2024-01-17 00:00:00+00,0.41095200000000000000
BNB,2024-01-18 00:00:00+00,0.41095200000000000000
BNB,2024-01-19 00:00:00+00,0.41095200000000000000
BNB,2024-01-20 00:00:00+00,0.41095200000000000000
BNB,2024-01-21 00:00:00+00,0.41095200000000000000
BNB,2024-01-22 00:00:00+00,0.41095200000000000000
BNB,2024-01-23 00:00:00+00,0.41095200000000000000
BNB,2024-01-24 00:00:00+00,0.41095200000000000000
BNB,2024-01-25 00:00:00+00,0.41095200000000000000
BNB,2024-01-26 00:00:00+00,0.41095200000000000000
BNB,2024-01-27 00:00:00+00,0.41095200000000000000
BNB,2024-01-28 00:00:00+00,0.41095200000000000000
BNB,2024-01-29 00:00:00+00,0.41095200000000000000
BNB,2024-01-30 00:00:00+00,0.41095200000000000000
BNB,2024-01-31 00:00:00+00,0.41095200000000000000
BNB,2024-02-01 00:00:00+00,0.41095200000000000000
BNB,2024-02-02 00:00:00+00,0.41095200000000000000
BNB,2024-02-03 00:00:00+00,0.41095200000000000000
BNB,2024-02-04 00:00:00+00,0.41095200000000000000
BNB,2024-02-05 00:00:00+00,0.41095200000000000000
BNB,2024-02-06 00:00:00+00,0.41095200000000000000
BNB,2024-02-07 00:00:00+00,0.41095200000000000000
BNB,2024-02-08 00:00:00+00,0.41095200000000000000
BNB,2024-02-09 00:00:00+00,0.41095200000000000000
BNB,2024-02-10 00:00:00+00,0.41095200000000000000
BNB,2024-02-11 00:00:00+00,0.41095200000000000000
BNB,2024-02-12 00:00:00+00,0.41095200000000000000
BNB,2024-02-13 00:00:00+00,0.41095200000000000000
BNB,2024-02-14 00:00:00+00,0.41095200000000000000
BNB,2024-02-15 00:00:00+00,0.41095200000000000000
BNB,2024-02-16 00:00:00+00,0.41095200000000000000
BNB,2024-02-17 00:00:00+00,0.41095200000000000000
BNB,2024-02-18 00:00:00+00,0.41095200000000000000
BNB,2024-02-19 00:00:00+00,0.41095200000000000000
BNB,2024-02-20 00:00:00+00,0.41095200000000000000
BNB,2024-02-21 00:00:00+00,0.41095200000000000000
BNB,2024-02-22 00:00:00+00,0.41095200000000000000
BNB,2024-02-23 00:00:00+00,0.41095200000000000000
BNB,2024-02-24 00:00:00+00,0.41095200000000000000
BNB,2024-02-25 00:00:00+00,0.41095200000000000000
BNB,2024-02-26 00:00:00+00,0.41095200000000000000
BNB,2024-02-27 00:00:00+00,0.41095200000000000000
BNB,2024-02-28 00:00:00+00,0.41095200000000000000
BNB,2024-02-29 00:00:00+00,0.41095200000000000000
BNB,2024-03-01 00:00:00+00,0.41095200000000000000
BNB,2024-03-02 00:00:00+00,0.41095200000000000000
BNB,2024-03-03 00:00:00+00,0.41095200000000000000
BNB,2024-03-04 00:00:00+00,0.41095200000000000000
BNB,2024-03-05 00:00:00+00,0.41095200000000000000
BNB,2024-03-06 00:00:00+00,0.41095200000000000000
BNB,2024-03-07 00:00:00+00,0.41095200000000000000
BNB,2024-03-08 00:00:00+00,0.41095200000000000000
BNB,2024-03-09 00:00:00+00,0.41095200000000000000
BNB,2024-03-10 00:00:00+00,0.41095200000000000000
BNB,2024-03-11 00:00:00+00,0.41095200000000000000
BNB,2024-03-12 00:00:00+00,0.41095200000000000000
BNB,2024-03-13 00:00:00+00,0.41095200000000000000
BNB,2024-03-14 00:00:00+00,0.41095200000000000000
BNB,2024-03-15 00:00:00+00,0.41095200000000000000
BNB,2024-03-16 00:00:00+00,0.41095200000000000000
BNB,2024-03-17 00:00:00+00,0.41095200000000000000
BNB,2024-03-18 00:00:00+00,0.41095200000000000000
BNB,2024-03-19 00:00:00+00,0.27396000000000000000
BNB,2024-03-20 00:00:00+00,0.24655200000000000000
BNB,2024-03-21 00:00:00+00,0.24655200000000000000
BNB,2024-03-22 00:00:00+00,0.24655200000000000000
BNB,2024-03-23 00:00:00+00,0.24655200000000000000
BNB,2024-03-24 00:00:00+00,0.24655200000000000000
BNB,2024-03-25 00:00:00+00,0.24655200000000000000
BNB,2024-03-26 00:00:00+00,0.24655200000000000000
BNB,2024-03-27 00:00:00+00,0.24655200000000000000
BNB,2024-03-28 00:00:00+00,0.24655200000000000000
BNB,2024-03-29 00:00:00+00,0.24655200000000000000
BNB,2024-03-30 00:00:00+00,0.24655200000000000000
BNB,2024-03-31 00:00:00+00,0.24655200000000000000
BNB,2024-04-01 00:00:00+00,0.24655200000000000000
BNB,2024-04-02 00:00:00+00,0.24655200000000000000
BNB,2024-04-03 00:00:00+00,0.24655200000000000000
BNB,2024-04-04 00:00:00+00,0.24655200000000000000
BNB,2024-04-05 00:00:00+00,0.41095200000000000000
BNB,2024-04-06 00:00:00+00,0.41095200000000000000
BNB,2024-04-07 00:00:00+00,0.41095200000000000000
BNB,2024-04-08 00:00:00+00,0.41095200000000000000
BNB,2024-04-09 00:00:00+00,0.41095200000000000000
BNB,2024-04-10 00:00:00+00,0.41095200000000000000
BNB,2024-04-11 00:00:00+00,0.41095200000000000000
BNB,2024-04-12 00:00:00+00,0.41095200000000000000
BNB,2024-04-13 00:00:00+00,0.41095200000000000000
BNB,2024-04-14 00:00:00+00,0.41095200000000000000
BNB,2024-04-15 00:00:00+00,0.41095200000000000000
BNB,2024-04-16 00:00:00+00,0.41095200000000000000
BNB,2024-04-17 00:00:00+00,0.41095200000000000000
BNB,2024-04-18 00:00:00+00,0.41095200000000000000
BNB,2024-04-19 00:00:00+00,0.24657600000000000000
BNB,2024-04-20 00:00:00+00,0.24657600000000000000
BNB,2024-04-21 00:00:00+00,0.24657600000000000000
BNB,2024-04-22 00:00:00+00,0.24657600000000000000
BNB,2024-04-23 00:00:00+00,0.24657600000000000000
BNB,2024-04-24 00:00:00+00,0.24657600000000000000
BNB,2024-04-25 00:00:00+00,0.24657600000000000000
BNB,2024-04-26 00:00:00+00,0.24657600000000000000
BNB,2024-04-27 00:00:00+00,0.24657600000000000000
BNB,2024-04-28 00:00:00+00,0.24657600000000000000
BNB,2024-04-29 00:00:00+00,0.24657600000000000000
BNB,2024-04-30 00:00:00+00,0.24657600000000000000
BNB,2024-05-01 00:00:00+00,0.24657600000000000000
BNB,2024-05-02 00:00:00+00,0.24657600000000000000
BNB,2024-05-03 00:00:00+00,0.24657600000000000000
BNB,2024-05-04 00:00:00+00,0.24657600000000000000
BNB,2024-05-05 00:00:00+00,0.24657600000000000000
BNB,2024-05-06 00:00:00+00,0.24657600000000000000
BNB,2024-05-07 00:00:00+00,0.24657600000000000000
BNB,2024-05-08 00:00:00+00,0.24657600000000000000
BNB,2024-05-09 00:00:00+00,0.24657600000000000000
BNB,2024-05-10 00:00:00+00,0.24657600000000000000
