symbol,ts_utc,funding_close
ETH,2023-12-06 00:00:00+00,0.010408
ETH,2023-12-07 00:00:00+00,0.035333
ETH,2023-12-08 00:00:00+00,0.020363
ETH,2023-12-09 00:00:00+00,0.016565
ETH,2023-12-10 00:00:00+00,0.02292
ETH,2023-12-11 00:00:00+00,0.019287
ETH,2023-12-12 00:00:00+00,0.020059
ETH,2023-12-13 00:00:00+00,0.008692
ETH,2023-12-14 00:00:00+00,0.012917
ETH,2023-12-15 00:00:00+00,0.010843
ETH,2023-12-16 00:00:00+00,0.010826
ETH,2023-12-17 00:00:00+00,0.020886
ETH,2023-12-18 00:00:00+00,0.012665
ETH,2023-12-19 00:00:00+00,0.00922
ETH,2023-12-20 00:00:00+00,0.032432
ETH,2023-12-21 00:00:00+00,0.045456
ETH,2023-12-22 00:00:00+00,0.020529
ETH,2023-12-23 00:00:00+00,0.014945
ETH,2023-12-24 00:00:00+00,0.013704
ETH,2023-12-25 00:00:00+00,0.04455
ETH,2023-12-26 00:00:00+00,0.030142
ETH,2023-12-27 00:00:00+00,0.035722
ETH,2023-12-28 00:00:00+00,0.040132
ETH,2023-12-29 00:00:00+00,0.030953
ETH,2023-12-30 00:00:00+00,0.019979
ETH,2023-12-31 00:00:00+00,0.028515
SOL,2023-04-23 00:00:00+00,0.00291462
SOL,2023-04-24 00:00:00+00,0.00233756
SOL,2023-04-25 00:00:00+00,0.00627401
SOL,2023-04-26 00:00:00+00,-0.006112
SOL,2023-04-27 00:00:00+00,0.009361
SOL,2023-04-28 00:00:00+00,0.004287
SOL,2023-04-29 00:00:00+00,0.006809
SOL,2023-04-30 00:00:00+00,0.011069
SOL,2023-05-01 00:00:00+00,0.003274
SOL,2023-05-02 00:00:00+00,0.004167
SOL,2023-05-03 00:00:00+00,0.003
SOL,2023-05-04 00:00:00+00,0.009634
SOL,2023-05-05 00:00:00+00,0.009491
SOL,2023-05-06 00:00:00+00,0.002322
SOL,2023-05-07 00:00:00+00,0.010022
SOL,2023-05-08 00:00:00+00,-0.017252
SOL,2023-05-09 00:00:00+00,0.000287
SOL,2023-05-10 00:00:00+00,0.007231
SOL,2023-05-11 00:00:00+00,-0.000331
SOL,2023-05-12 00:00:00+00,0.000316
SOL,2023-05-13 00:00:00+00,0.009034
SOL,2023-05-14 00:00:00+00,0.002642
SOL,2023-05-15 00:00:00+00,0.011529
SOL,2023-05-16 00:00:00+00,0.006141
SOL,2023-05-17 00:00:00+00,0.009883
SOL,2023-05-18 00:00:00+00,-0.008649
SOL,2023-05-19 00:00:00+00,0.010367
SOL,2023-05-20 00:00:00+00,0.009999
SOL,2023-05-21 00:00:00+00,0.00253
SOL,2023-05-22 00:00:00+00,0.012249
SOL,2023-05-23 00:00:00+00,0.010283
SOL,2023-05-24 00:00:00+00,0.004562
SOL,2023-05-25 00:00:00+00,0.010151
SOL,2023-05-26 00:00:00+00,0.010197
SOL,2023-05-27 00:00:00+00,0.009901
SOL,2023-05-28 00:00:00+00,0.009901
SOL,2023-05-29 00:00:00+00,0.010477
SOL,2023-05-30 00:00:00+00,0.009538
SOL,2023-05-31 00:00:00+00,0.008433
SOL,2023-06-01 00:00:00+00,0.008389
SOL,2023-06-02 00:00:00+00,0.010313
SOL,2023-06-03 00:00:00+00,0.008259
SOL,2023-06-04 00:00:00+00,0.007999
SOL,2023-06-05 00:00:00+00,-0.003485
SOL,2023-06-06 00:00:00+00,0.010407
SOL,2023-06-07 00:00:00+00,0.001886
SOL,2023-06-08 00:00:00+00,-0.00206
SOL,2023-06-09 00:00:00+00,0.006676
SOL,2023-06-10 00:00:00+00,-0.019585
SOL,2023-06-11 00:00:00+00,-0.006471
SOL,2023-06-12 00:00:00+00,0.002694
SOL,2023-06-13 00:00:00+00,-0.005319
SOL,2023-06-14 00:00:00+00,-0.00137
SOL,2023-06-15 00:00:00+00,0.0018
SOL,2023-06-16 00:00:00+00,-0.002407
SOL,2023-06-17 00:00:00+00,0.000303
SOL,2023-06-18 00:00:00+00,-0.002892
SOL,2023-06-19 00:00:00+00,-0.010957
SOL,2023-06-20 00:00:00+00,0.000612
SOL,2023-06-21 00:00:00+00,0.00828
SOL,2023-06-22 00:00:00+00,0.009687
SOL,2023-06-23 00:00:00+00,-0.004551
SOL,2023-06-24 00:00:00+00,-0.005177
SOL,2023-06-25 00:00:00+00,0.003756
SOL,2023-06-26 00:00:00+00,0.000006
SOL,2023-06-27 00:00:00+00,0.012389
SOL,2023-06-28 00:00:00+00,0.003145
SOL,2023-06-29 00:00:00+00,0.004874
SOL,2023-06-30 00:00:00+00,0.009082
SOL,2023-07-01 00:00:00+00,0.011417
SOL,2023-07-02 00:00:00+00,0.008534
SOL,2023-07-03 00:00:00+00,0.006069
SOL,2023-07-04 00:00:00+00,0.00784
SOL,2023-07-05 00:00:00+00,0.003174
SOL,2023-07-06 00:00:00+00,0.008792
SOL,2023-07-07 00:00:00+00,-0.009561
SOL,2023-07-08 00:00:00+00,-0.017121
SOL,2023-07-09 00:00:00+00,0.011605
SOL,2023-07-10 00:00:00+00,-0.014207
SOL,2023-07-11 00:00:00+00,0.001859
SOL,2023-07-12 00:00:00+00,0.010493
SOL,2023-07-13 00:00:00+00,0.0169
SOL,2023-07-14 00:00:00+00,0.005272
SOL,2023-07-15 00:00:00+00,0.006655
SOL,2023-07-16 00:00:00+00,0.00887
SOL,2023-07-17 00:00:00+00,0.006905
SOL,2023-07-18 00:00:00+00,0.008931
SOL,2023-07-19 00:00:00+00,0.004796
SOL,2023-07-20 00:00:00+00,0.004189
SOL,2023-07-21 00:00:00+00,0.001284
SOL,2023-07-22 00:00:00+00,0.008795
SOL,2023-07-23 00:00:00+00,0.003917
SOL,2023-07-24 00:00:00+00,0.004557
SOL,2023-07-25 00:00:00+00,0.006817
SOL,2023-07-26 00:00:00+00,0.008356
SOL,2023-07-27 00:00:00+00,0.011519
SOL,2023-07-28 00:00:00+00,0.009754
SOL,2023-07-29 00:00:00+00,0.009046
SOL,2023-07-30 00:00:00+00,0.00856
SOL,2023-07-31 00:00:00+00,0.009832
SOL,2023-08-01 00:00:00+00,0.004649
SOL,2023-08-02 00:00:00+00,0.001783
SOL,2023-08-03 00:00:00+00,0.003826
SOL,2023-08-04 00:00:00+00,0.012311
SOL,2023-08-05 00:00:00+00,0.002253
SOL,2023-08-06 00:00:00+00,0.010347
SOL,2023-08-07 00:00:00+00,0.00627
SOL,2023-08-08 00:00:00+00,0.006637
SOL,2023-08-09 00:00:00+00,0.014218
SOL,2023-08-10 00:00:00+00,0.007347
SOL,2023-08-11 00:00:00+00,0.010828
SOL,2023-08-12 00:00:00+00,0.003769
SOL,2023-08-13 00:00:00+00,0.012125
SOL,2023-08-14 00:00:00+00,0.007008
SOL,2023-08-15 00:00:00+00,0.011889
SOL,2023-08-16 00:00:00+00,0.000975
SOL,2023-08-17 00:00:00+00,-0.024236
SOL,2023-08-18 00:00:00+00,-0.004195
SOL,2023-08-19 00:00:00+00,-0.006815
SOL,2023-08-20 00:00:00+00,-0.001497
SOL,2023-08-21 00:00:00+00,-0.000279
SOL,2023-08-22 00:00:00+00,0.000334
SOL,2023-08-23 00:00:00+00,-0.00586
SOL,2023-08-24 00:00:00+00,-0.003404
SOL,2023-08-25 00:00:00+00,-0.006589
SOL,2023-08-26 00:00:00+00,-0.012852
SOL,2023-08-27 00:00:00+00,0.001203
SOL,2023-08-28 00:00:00+00,0.006495
SOL,2023-08-29 00:00:00+00,0.009014
SOL,2023-08-30 00:00:00+00,-0.002827
SOL,2023-08-31 00:00:00+00,-0.007837
SOL,2023-09-01 00:00:00+00,0.004334
SOL,2023-09-02 00:00:00+00,0.000769
SOL,2023-09-03 00:00:00+00,-0.000223
SOL,2023-09-04 00:00:00+00,0.003706
SOL,2023-09-05 00:00:00+00,0.000074
SOL,2023-09-06 00:00:00+00,-0.002817
SOL,2023-09-07 00:00:00+00,-0.010471
SOL,2023-09-08 00:00:00+00,-0.007537
SOL,2023-09-09 00:00:00+00,-0.015663
SOL,2023-09-10 00:00:00+00,-0.037577
SOL,2023-09-11 00:00:00+00,-0.001468
SOL,2023-09-12 00:00:00+00,-0.011487
SOL,2023-09-13 00:00:00+00,-0.018448
SOL,2023-09-14 00:00:00+00,-0.024404
SOL,2023-09-15 00:00:00+00,0.00114
SOL,2023-09-16 00:00:00+00,-0.020578
SOL,2023-09-17 00:00:00+00,-0.029287
SOL,2023-09-18 00:00:00+00,-0.00611
SOL,2023-09-19 00:00:00+00,-0.01593
SOL,2023-09-20 00:00:00+00,-0.006446
SOL,2023-09-21 00:00:00+00,-0.003206
SOL,2023-09-22 00:00:00+00,0.003303
SOL,2023-09-23 00:00:00+00,0.00421
SOL,2023-09-24 00:00:00+00,0.000341
SOL,2023-09-25 00:00:00+00,-0.001033
SOL,2023-09-26 00:00:00+00,0.005172
SOL,2023-09-27 00:00:00+00,-0.024566
SOL,2023-09-28 00:00:00+00,-0.008582
SOL,2023-09-29 00:00:00+00,-0.011354
SOL,2023-09-30 00:00:00+00,-0.019986
SOL,2023-10-01 00:00:00+00,0.013151
SOL,2023-10-02 00:00:00+00,0.007371
SOL,2023-10-03 00:00:00+00,-0.020945
SOL,2023-10-04 00:00:00+00,-0.019258
SOL,2023-10-05 00:00:00+00,-0.018551
SOL,2023-10-06 00:00:00+00,-0.000964
SOL,2023-10-07 00:00:00+00,-0.009213
SOL,2023-10-08 00:00:00+00,-0.005239
SOL,2023-10-09 00:00:00+00,-0.023799
SOL,2023-10-10 00:00:00+00,-0.006409
SOL,2023-10-11 00:00:00+00,-0.002154
SOL,2023-10-12 00:00:00+00,-0.001947
SOL,2023-10-13 00:00:00+00,-0.016561
SOL,2023-10-14 00:00:00+00,-0.006457
SOL,2023-10-15 00:00:00+00,-0.00276
SOL,2023-10-16 00:00:00+00,0.001481
SOL,2023-10-17 00:00:00+00,0.004739
SOL,2023-10-18 00:00:00+00,0.001863
SOL,2023-10-19 00:00:00+00,0.000451
SOL,2023-10-20 00:00:00+00,-0.00849
SOL,2023-10-21 00:00:00+00,-0.008119
SOL,2023-10-22 00:00:00+00,0.000627
SOL,2023-10-23 00:00:00+00,0.005402
SOL,2023-10-24 00:00:00+00,0.009822
SOL,2023-10-25 00:00:00+00,0.012496
SOL,2023-10-26 00:00:00+00,0.014171
SOL,2023-10-27 00:00:00+00,0.010344
SOL,2023-10-28 00:00:00+00,0.007654
SOL,2023-10-29 00:00:00+00,0.009981
SOL,2023-10-30 00:00:00+00,0.011851
SOL,2023-10-31 00:00:00+00,0.004725
SOL,2023-11-01 00:00:00+00,0.016974
SOL,2023-11-02 00:00:00+00,0.011928
SOL,2023-11-03 00:00:00+00,0.014064
SOL,2023-11-04 00:00:00+00,0.013691
SOL,2023-11-05 00:00:00+00,0.011956
SOL,2023-11-06 00:00:00+00,0.015329
SOL,2023-11-07 00:00:00+00,0.017431
SOL,2023-11-08 00:00:00+00,0.010334
SOL,2023-11-09 00:00:00+00,0.004489
SOL,2023-11-10 00:00:00+00,0.017582
SOL,2023-11-11 00:00:00+00,0.064389
SOL,2023-11-12 00:00:00+00,0.05848
SOL,2023-11-13 00:00:00+00,0.049737
SOL,2023-11-14 00:00:00+00,0.009806
SOL,2023-11-15 00:00:00+00,0.033125
SOL,2023-11-16 00:00:00+00,0.010769
SOL,2023-11-17 00:00:00+00,0.005825
SOL,2023-11-18 00:00:00+00,0.011383
SOL,2023-11-19 00:00:00+00,0.010886
SOL,2023-11-20 00:00:00+00,0.011846
SOL,2023-11-21 00:00:00+00,0.010818
SOL,2023-11-22 00:00:00+00,0.009967
SOL,2023-11-23 00:00:00+00,0.009725
SOL,2023-11-24 00:00:00+00,0.008846
SOL,2023-11-25 00:00:00+00,0.013206
SOL,2023-11-26 00:00:00+00,0.010095
SOL,2023-11-27 00:00:00+00,0.009031
SOL,2023-11-28 00:00:00+00,0.012718
SOL,2023-11-29 00:00:00+00,0.012998
SOL,2023-11-30 00:00:00+00,0.009781
SOL,2023-12-01 00:00:00+00,0.012337
SOL,2023-12-02 00:00:00+00,0.016132
SOL,2023-12-03 00:00:00+00,0.021165
SOL,2023-12-04 00:00:00+00,0.013733
SOL,2023-12-05 00:00:00+00,0.036783
SOL,2023-12-06 00:00:00+00,0.014801
SOL,2023-12-07 00:00:00+00,0.063845
SOL,2023-12-08 00:00:00+00,0.03387
SOL,2023-12-09 00:00:00+00,0.033398
SOL,2023-12-10 00:00:00+00,0.034191
SOL,2023-12-11 00:00:00+00,0.027535
SOL,2023-12-12 00:00:00+00,0.011502
SOL,2023-12-13 00:00:00+00,0.012743
SOL,2023-12-14 00:00:00+00,0.030805
SOL,2023-12-15 00:00:00+00,0.011866
SOL,2023-12-16 00:00:00+00,0.012354
SOL,2023-12-17 00:00:00+00,0.012875
SOL,2023-12-18 00:00:00+00,0.011106
SOL,2023-12-19 00:00:00+00,0.011471
SOL,2023-12-20 00:00:00+00,0.018851
SOL,2023-12-21 00:00:00+00,0.036947
SOL,2023-12-22 00:00:00+00,0.016373
SOL,2023-12-23 00:00:00+00,0.041841
SOL,2023-12-24 00:00:00+00,0.030955
SOL,2023-12-25 00:00:00+00,0.044612
SOL,2023-12-26 00:00:00+00,0.012074
SOL,2023-12-27 00:00:00+00,0.065156
SOL,2023-12-28 00:00:00+00,0.052035
SOL,2023-12-29 00:00:00+00,0.058189
SOL,2023-12-30 00:00:00+00,0.03984
SOL,2023-12-31 00:00:00+00,0.0349
XRP,2023-04-23 00:00:00+00,-0.000677
XRP,2023-04-24 00:00:00+00,-0.0134369
XRP,2023-04-25 00:00:00+00,-0.00531185
XRP,2023-04-26 00:00:00+00,-0.032917
XRP,2023-04-27 00:00:00+00,-0.016324
XRP,2023-04-28 00:00:00+00,-0.00024
XRP,2023-04-29 00:00:00+00,0.008447
XRP,2023-04-30 00:00:00+00,0.006917
XRP,2023-05-01 00:00:00+00,0.002634
XRP,2023-05-02 00:00:00+00,-0.003108
XRP,2023-05-03 00:00:00+00,-0.002923
XRP,2023-05-04 00:00:00+00,0.009787
XRP,2023-05-05 00:00:00+00,-0.000535
XRP,2023-05-06 00:00:00+00,-0.000698
XRP,2023-05-07 00:00:00+00,-0.000877
XRP,2023-05-08 00:00:00+00,-0.0193
XRP,2023-05-09 00:00:00+00,-0.028462
XRP,2023-05-10 00:00:00+00,-0.007184
XRP,2023-05-11 00:00:00+00,0.000154
XRP,2023-05-12 00:00:00+00,0.003413
XRP,2023-05-13 00:00:00+00,-0.004112
XRP,2023-05-14 00:00:00+00,0.003453
XRP,2023-05-15 00:00:00+00,-0.012899
XRP,2023-05-16 00:00:00+00,-0.006623
XRP,2023-05-17 00:00:00+00,-0.006223
XRP,2023-05-18 00:00:00+00,0.009673
XRP,2023-05-19 00:00:00+00,0.000865
XRP,2023-05-20 00:00:00+00,0.006948
XRP,2023-05-21 00:00:00+00,0.005053
XRP,2023-05-22 00:00:00+00,-0.008847
XRP,2023-05-23 00:00:00+00,0.003001
XRP,2023-05-24 00:00:00+00,-0.005116
XRP,2023-05-25 00:00:00+00,-0.003642
XRP,2023-05-26 00:00:00+00,0.002604
XRP,2023-05-27 00:00:00+00,0.004438
XRP,2023-05-28 00:00:00+00,0.004438
XRP,2023-05-29 00:00:00+00,0.000605
XRP,2023-05-30 00:00:00+00,0.007945
XRP,2023-05-31 00:00:00+00,0.007763
XRP,2023-06-01 00:00:00+00,0.005021
XRP,2023-06-02 00:00:00+00,0.009238
XRP,2023-06-03 00:00:00+00,0.007878
XRP,2023-06-04 00:00:00+00,0.005997
XRP,2023-06-05 00:00:00+00,-0.005685
XRP,2023-06-06 00:00:00+00,0.008068
XRP,2023-06-07 00:00:00+00,0.004053
XRP,2023-06-08 00:00:00+00,0.006686
XRP,2023-06-09 00:00:00+00,0.00708
XRP,2023-06-10 00:00:00+00,-0.008149
XRP,2023-06-11 00:00:00+00,0.008467
XRP,2023-06-12 00:00:00+00,-0.002939
XRP,2023-06-13 00:00:00+00,-0.006088
XRP,2023-06-14 00:00:00+00,-0.012696
XRP,2023-06-15 00:00:00+00,-0.004901
XRP,2023-06-16 00:00:00+00,-0.023938
XRP,2023-06-17 00:00:00+00,-0.008534
XRP,2023-06-18 00:00:00+00,0.003416
XRP,2023-06-19 00:00:00+00,-0.006669
XRP,2023-06-20 00:00:00+00,-0.003638
XRP,2023-06-21 00:00:00+00,0.002194
XRP,2023-06-22 00:00:00+00,0.003452
XRP,2023-06-23 00:00:00+00,0.008174
XRP,2023-06-24 00:00:00+00,0.009357
XRP,2023-06-25 00:00:00+00,0.010032
XRP,2023-06-26 00:00:00+00,-0.006693
XRP,2023-06-27 00:00:00+00,0.004883
XRP,2023-06-28 00:00:00+00,-0.017199
XRP,2023-06-29 00:00:00+00,-0.004173
XRP,2023-06-30 00:00:00+00,0.007646
XRP,2023-07-01 00:00:00+00,0.012121
XRP,2023-07-02 00:00:00+00,0.009947
XRP,2023-07-03 00:00:00+00,0.011647
XRP,2023-07-04 00:00:00+00,0.010875
XRP,2023-07-05 00:00:00+00,-0.001084
XRP,2023-07-06 00:00:00+00,-0.001755
XRP,2023-07-07 00:00:00+00,-0.001123
XRP,2023-07-08 00:00:00+00,0.006391
XRP,2023-07-09 00:00:00+00,0.006755
XRP,2023-07-10 00:00:00+00,-0.001241
XRP,2023-07-11 00:00:00+00,0.005425
XRP,2023-07-12 00:00:00+00,-0.002382
XRP,2023-07-13 00:00:00+00,0.020559
XRP,2023-07-14 00:00:00+00,0.00497
XRP,2023-07-15 00:00:00+00,0.010891
XRP,2023-07-16 00:00:00+00,0.007533
XRP,2023-07-17 00:00:00+00,0.004326
XRP,2023-07-18 00:00:00+00,0.007507
XRP,2023-07-19 00:00:00+00,0.009429
XRP,2023-07-20 00:00:00+00,0.005087
XRP,2023-07-21 00:00:00+00,-0.000211
XRP,2023-07-22 00:00:00+00,0.010614
XRP,2023-07-23 00:00:00+00,0.000257
XRP,2023-07-24 00:00:00+00,-0.001852
XRP,2023-07-25 00:00:00+00,0.002445
XRP,2023-07-26 00:00:00+00,-0.001682
XRP,2023-07-27 00:00:00+00,0.007061
XRP,2023-07-28 00:00:00+00,0.009128
XRP,2023-07-29 00:00:00+00,0.010113
XRP,2023-07-30 00:00:00+00,0.009215
XRP,2023-07-31 00:00:00+00,-0.004411
XRP,2023-08-01 00:00:00+00,0.007463
XRP,2023-08-02 00:00:00+00,0.002823
XRP,2023-08-03 00:00:00+00,0.009968
XRP,2023-08-04 00:00:00+00,0.007275
XRP,2023-08-05 00:00:00+00,0.011901
XRP,2023-08-06 00:00:00+00,0.010073
XRP,2023-08-07 00:00:00+00,0.005757
XRP,2023-08-08 00:00:00+00,0.00175
XRP,2023-08-09 00:00:00+00,0.008809
XRP,2023-08-10 00:00:00+00,0.010825
XRP,2023-08-11 00:00:00+00,0.010068
XRP,2023-08-12 00:00:00+00,0.007234
XRP,2023-08-13 00:00:00+00,0.010199
XRP,2023-08-14 00:00:00+00,0.008057
XRP,2023-08-15 00:00:00+00,0.00068
XRP,2023-08-16 00:00:00+00,0.003809
XRP,2023-08-17 00:00:00+00,-0.033512
XRP,2023-08-18 00:00:00+00,-0.005596
XRP,2023-08-19 00:00:00+00,-0.003909
XRP,2023-08-20 00:00:00+00,-0.000443
XRP,2023-08-21 00:00:00+00,-0.00846
XRP,2023-08-22 00:00:00+00,-0.002679
XRP,2023-08-23 00:00:00+00,-0.008605
XRP,2023-08-24 00:00:00+00,0.002618
XRP,2023-08-25 00:00:00+00,0.00102
XRP,2023-08-26 00:00:00+00,0.009397
XRP,2023-08-27 00:00:00+00,0.003958
XRP,2023-08-28 00:00:00+00,0.002226
XRP,2023-08-29 00:00:00+00,0.004635
XRP,2023-08-30 00:00:00+00,-0.002545
XRP,2023-08-31 00:00:00+00,-0.005272
XRP,2023-09-01 00:00:00+00,-0.007691
XRP,2023-09-02 00:00:00+00,-0.005012
XRP,2023-09-03 00:00:00+00,0.005361
XRP,2023-09-04 00:00:00+00,0.001381
XRP,2023-09-05 00:00:00+00,-0.003447
XRP,2023-09-06 00:00:00+00,0.001088
XRP,2023-09-07 00:00:00+00,-0.001203
XRP,2023-09-08 00:00:00+00,0.002748
XRP,2023-09-09 00:00:00+00,0.006721
XRP,2023-09-10 00:00:00+00,0.002741
XRP,2023-09-11 00:00:00+00,-0.014008
XRP,2023-09-12 00:00:00+00,-0.009453
XRP,2023-09-13 00:00:00+00,-0.00023
XRP,2023-09-14 00:00:00+00,0.001081
XRP,2023-09-15 00:00:00+00,0.000867
XRP,2023-09-16 00:00:00+00,0.00596
XRP,2023-09-17 00:00:00+00,0.000362
XRP,2023-09-18 00:00:00+00,0.001438
XRP,2023-09-19 00:00:00+00,-0.00439
XRP,2023-09-20 00:00:00+00,-0.000528
XRP,2023-09-21 00:00:00+00,0.004542
XRP,2023-09-22 00:00:00+00,0.001428
XRP,2023-09-23 00:00:00+00,0.004996
XRP,2023-09-24 00:00:00+00,0.004989
XRP,2023-09-25 00:00:00+00,-0.001808
XRP,2023-09-26 00:00:00+00,-0.001823
XRP,2023-09-27 00:00:00+00,0.00679
XRP,2023-09-28 00:00:00+00,0.004337
XRP,2023-09-29 00:00:00+00,0.005589
XRP,2023-09-30 00:00:00+00,0.008446
XRP,2023-10-01 00:00:00+00,0.009708
XRP,2023-10-02 00:00:00+00,0.002237
XRP,2023-10-03 00:00:00+00,-0.00072
XRP,2023-10-04 00:00:00+00,-0.003439
XRP,2023-10-05 00:00:00+00,-0.000852
XRP,2023-10-06 00:00:00+00,-0.00257
XRP,2023-10-07 00:00:00+00,0.009444
XRP,2023-10-08 00:00:00+00,0.006752
XRP,2023-10-09 00:00:00+00,-0.009565
XRP,2023-10-10 00:00:00+00,-0.00407
XRP,2023-10-11 00:00:00+00,-0.003197
XRP,2023-10-12 00:00:00+00,0.005647
XRP,2023-10-13 00:00:00+00,0.001767
XRP,2023-10-14 00:00:00+00,0.005931
XRP,2023-10-15 00:00:00+00,0.003897
XRP,2023-10-16 00:00:00+00,0.003091
XRP,2023-10-17 00:00:00+00,0.001805
XRP,2023-10-18 00:00:00+00,-0.000492
XRP,2023-10-19 00:00:00+00,-0.0043
XRP,2023-10-20 00:00:00+00,0.000939
XRP,2023-10-21 00:00:00+00,0.007997
XRP,2023-10-22 00:00:00+00,0.01188
XRP,2023-10-23 00:00:00+00,0.010609
XRP,2023-10-24 00:00:00+00,0.011367
XRP,2023-10-25 00:00:00+00,0.010382
XRP,2023-10-26 00:00:00+00,0.012764
XRP,2023-10-27 00:00:00+00,0.009756
XRP,2023-10-28 00:00:00+00,0.011312
XRP,2023-10-29 00:00:00+00,0.010054
XRP,2023-10-30 00:00:00+00,0.018854
XRP,2023-10-31 00:00:00+00,0.009556
XRP,2023-11-01 00:00:00+00,0.018586
XRP,2023-11-02 00:00:00+00,0.010612
XRP,2023-11-03 00:00:00+00,0.0115
XRP,2023-11-04 00:00:00+00,0.011219
XRP,2023-11-05 00:00:00+00,0.014472
XRP,2023-11-06 00:00:00+00,0.028667
XRP,2023-11-07 00:00:00+00,0.016862
XRP,2023-11-08 00:00:00+00,0.019618
XRP,2023-11-09 00:00:00+00,0.005632
XRP,2023-11-10 00:00:00+00,0.041097
XRP,2023-11-11 00:00:00+00,0.036366
XRP,2023-11-12 00:00:00+00,0.041775
XRP,2023-11-13 00:00:00+00,0.027501
XRP,2023-11-14 00:00:00+00,0.009361
XRP,2023-11-15 00:00:00+00,0.012601
XRP,2023-11-16 00:00:00+00,0.008932
XRP,2023-11-17 00:00:00+00,0.008505
XRP,2023-11-18 00:00:00+00,0.010479
XRP,2023-11-19 00:00:00+00,0.012225
XRP,2023-11-20 00:00:00+00,0.006189
XRP,2023-11-21 00:00:00+00,0.008305
XRP,2023-11-22 00:00:00+00,0.009917
XRP,2023-11-23 00:00:00+00,0.011458
XRP,2023-11-24 00:00:00+00,0.009303
XRP,2023-11-25 00:00:00+00,0.010569
XRP,2023-11-26 00:00:00+00,0.00881
XRP,2023-11-27 00:00:00+00,0.010499
XRP,2023-11-28 00:00:00+00,0.008199
XRP,2023-11-29 00:00:00+00,0.011547
XRP,2023-11-30 00:00:00+00,0.011412
XRP,2023-12-01 00:00:00+00,0.011263
XRP,2023-12-02 00:00:00+00,0.018778
XRP,2023-12-03 00:00:00+00,0.016802
XRP,2023-12-04 00:00:00+00,0.013804
XRP,2023-12-05 00:00:00+00,0.03339
XRP,2023-12-06 00:00:00+00,0.026052
XRP,2023-12-07 00:00:00+00,0.047244
XRP,2023-12-08 00:00:00+00,0.022061
XRP,2023-12-09 00:00:00+00,0.027154
XRP,2023-12-10 00:00:00+00,0.035913
XRP,2023-12-11 00:00:00+00,0.011823
XRP,2023-12-12 00:00:00+00,0.020383
XRP,2023-12-13 00:00:00+00,0.011208
XRP,2023-12-14 00:00:00+00,0.022247
XRP,2023-12-15 00:00:00+00,0.012552
XRP,2023-12-16 00:00:00+00,0.017399
XRP,2023-12-17 00:00:00+00,0.016421
XRP,2023-12-18 00:00:00+00,0.008232
XRP,2023-12-19 00:00:00+00,0.011732
XRP,2023-12-20 00:00:00+00,0.013904
XRP,2023-12-21 00:00:00+00,0.044523
XRP,2023-12-22 00:00:00+00,0.028251
XRP,2023-12-23 00:00:00+00,0.037903
XRP,2023-12-24 00:00:00+00,0.020566
XRP,2023-12-25 00:00:00+00,0.047797
XRP,2023-12-26 00:00:00+00,0.034052
XRP,2023-12-27 00:00:00+00,0.047167
XRP,2023-12-28 00:00:00+00,0.047175
XRP,2023-12-29 00:00:00+00,0.020322
XRP,2023-12-30 00:00:00+00,0.034545
XRP,2023-12-31 00:00:00+00,0.027841
ADA,2024-01-01 00:00:00+00,0.066977
ADA,2024-01-02 00:00:00+00,0.033971
ADA,2024-01-03 00:00:00+00,0.007563
ADA,2024-01-04 00:00:00+00,0.007148
ADA,2024-01-05 00:00:00+00,0.007318
ADA,2024-01-06 00:00:00+00,0.008877
ADA,2024-01-07 00:00:00+00,0.010246
ADA,2024-01-08 00:00:00+00,0.008455
ADA,2024-01-09 00:00:00+00,0.00751
ADA,2024-01-10 00:00:00+00,0.007127
ADA,2024-01-11 00:00:00+00,0.01196
ADA,2024-01-12 00:00:00+00,0.010083
ADA,2024-01-13 00:00:00+00,0.009265
ADA,2024-01-14 00:00:00+00,0.009315
ADA,2024-01-15 00:00:00+00,0.010532
ADA,2024-01-16 00:00:00+00,0.009538
ADA,2024-01-17 00:00:00+00,0.008373
ADA,2024-01-18 00:00:00+00,0.010286
ADA,2024-01-19 00:00:00+00,0.013603
ADA,2024-01-20 00:00:00+00,0.018269
ADA,2024-01-21 00:00:00+00,0.012367
ADA,2024-01-22 00:00:00+00,0.012064
ADA,2024-01-23 00:00:00+00,0.008768
ADA,2024-01-24 00:00:00+00,0.011337
ADA,2024-01-25 00:00:00+00,0.009904
ADA,2024-01-26 00:00:00+00,0.010618
ADA,2024-01-27 00:00:00+00,0.0101
ADA,2024-01-28 00:00:00+00,0.01039
ADA,2024-01-29 00:00:00+00,0.052676
ADA,2024-01-30 00:00:00+00,0.01343
ADA,2024-01-31 00:00:00+00,0.010377
ADA,2024-02-01 00:00:00+00,0.009761
ADA,2024-02-02 00:00:00+00,0.009431
ADA,2024-02-03 00:00:00+00,0.011173
ADA,2024-02-04 00:00:00+00,0.009095
ADA,2024-02-05 00:00:00+00,0.009053
ADA,2024-02-06 00:00:00+00,0.011975
ADA,2024-02-07 00:00:00+00,0.009469
ADA,2024-02-08 00:00:00+00,0.015914
ADA,2024-02-09 00:00:00+00,0.013777
ADA,2024-02-10 00:00:00+00,0.015656
ADA,2024-02-11 00:00:00+00,0.013887
ADA,2024-02-12 00:00:00+00,0.024838
ADA,2024-02-13 00:00:00+00,0.013012
